subject,runtype,smoothing,median_rel,mean_rel,ROI,run
04,er,sm_2_vox,0.003908078523674741,0.0008620271838977058,EVC,3
05,miniblock,unsmoothed,0.023833699166818212,0.0257562877228038,visually_responsive_voxels,1
05,miniblock,unsmoothed,0.053767810499647545,0.05211931787994274,visually_responsive_voxels,2
05,miniblock,unsmoothed,0.030550703751192197,0.03403923640527415,visually_responsive_voxels,3
05,miniblock,sm_2_vox,0.05138825751125867,0.0592549627644173,visually_responsive_voxels,1
05,miniblock,sm_2_vox,0.06436191000639152,0.06990619040796897,visually_responsive_voxels,2
05,miniblock,sm_2_vox,0.010508288183152296,0.02815123414968907,visually_responsive_voxels,3
05,sus,unsmoothed,0.017534990102436837,0.020031199783384437,visually_responsive_voxels,1
05,sus,unsmoothed,0.03916311269493316,0.04181839858349332,visually_responsive_voxels,2
05,sus,unsmoothed,0.02132099606433653,0.02720824936161129,visually_responsive_voxels,3
05,sus,sm_2_vox,0.02413276367885718,0.026248831540849903,visually_responsive_voxels,1
05,sus,sm_2_vox,0.04547305084157405,0.04891596985476283,visually_responsive_voxels,2
05,sus,sm_2_vox,0.03942840222721468,0.05608757583075558,visually_responsive_voxels,3
05,er,unsmoothed,0.0010977371247770547,-0.00010156772618465107,visually_responsive_voxels,1
05,er,unsmoothed,-0.03573834202814981,-0.034612235503020235,visually_responsive_voxels,2
05,er,unsmoothed,0.025085474530110726,0.023052718197587464,visually_responsive_voxels,3
05,er,sm_2_vox,0.03673901093172427,0.035499939378546286,visually_responsive_voxels,1
05,er,sm_2_vox,-0.06215070968861628,-0.05807079543789537,visually_responsive_voxels,2
05,er,sm_2_vox,0.04815247657671034,0.04575759225752562,visually_responsive_voxels,3
05,miniblock,unsmoothed,0.11447772629823794,0.10719959073077258,FFA,1
05,miniblock,unsmoothed,0.09635167918763665,0.10321095389250626,FFA,2
05,miniblock,unsmoothed,0.13892173021923945,0.135316743258218,FFA,3
05,miniblock,sm_2_vox,0.29987778085059735,0.29263783404676114,FFA,1
05,miniblock,sm_2_vox,0.2608779259226036,0.2552285133367361,FFA,2
05,miniblock,sm_2_vox,0.3478379242864741,0.3220804708872431,FFA,3
05,sus,unsmoothed,0.09753186237445094,0.1029893739569765,FFA,1
05,sus,unsmoothed,0.07904778397847709,0.08628684263062802,FFA,2
05,sus,unsmoothed,0.1201557555532977,0.14054415780853668,FFA,3
05,sus,sm_2_vox,0.25484654950425295,0.2397895606210498,FFA,1
05,sus,sm_2_vox,0.16035782020482403,0.1647912091013323,FFA,2
05,sus,sm_2_vox,0.2915885035791105,0.2737731521773294,FFA,3
05,er,unsmoothed,0.029807019336434523,0.03574858715989823,FFA,1
05,er,unsmoothed,0.02478118547348015,0.02058044643536423,FFA,2
05,er,unsmoothed,0.0357630919485717,0.045204982627931496,FFA,3
05,er,sm_2_vox,0.17071551830704057,0.15699476773641127,FFA,1
05,er,sm_2_vox,0.0551859308459661,0.05728872011606771,FFA,2
05,er,sm_2_vox,0.11892738239530322,0.11143969516085815,FFA,3
05,miniblock,unsmoothed,0.08874355051485494,0.0927381571647451,PPA,1
05,miniblock,unsmoothed,0.08388502071364537,0.07505001456898994,PPA,2
05,miniblock,unsmoothed,0.07549102236619198,0.07492190708715024,PPA,3
05,miniblock,sm_2_vox,0.14225417147920943,0.14097081936843953,PPA,1
05,miniblock,sm_2_vox,0.1182899635320746,0.1296838548010195,PPA,2
05,miniblock,sm_2_vox,0.22722547268272153,0.21268949277169416,PPA,3
05,sus,unsmoothed,0.030804827834490615,0.023302284236808645,PPA,1
05,sus,unsmoothed,0.043904636286119826,0.030341272141524052,PPA,2
05,sus,unsmoothed,0.056384564827355266,0.060386993373453685,PPA,3
05,sus,sm_2_vox,0.03934327177648572,0.03580990560582649,PPA,1
05,sus,sm_2_vox,0.07133203118138476,0.06922044091823769,PPA,2
05,sus,sm_2_vox,0.08379197925694926,0.09886191574118854,PPA,3
05,er,unsmoothed,0.002403458392101168,0.006881418799255827,PPA,1
05,er,unsmoothed,0.011869919155483898,0.005024354631222862,PPA,2
05,er,unsmoothed,0.03362258697743849,0.030642335572126464,PPA,3
05,er,sm_2_vox,0.07871936502613977,0.07230617507076437,PPA,1
05,er,sm_2_vox,-0.02491047742219637,-0.017454588682802787,PPA,2
05,er,sm_2_vox,0.0676644744202764,0.07221733266452968,PPA,3
05,miniblock,unsmoothed,0.04664877952727419,0.05314858998992625,EBA,1
05,miniblock,unsmoothed,0.08184143205077973,0.07328757527439782,EBA,2
05,miniblock,unsmoothed,0.04753450079827387,0.046291946807002514,EBA,3
05,miniblock,sm_2_vox,0.1596985944938728,0.16400850469973852,EBA,1
05,miniblock,sm_2_vox,0.11446344290614992,0.13060366227778453,EBA,2
05,miniblock,sm_2_vox,0.1274447248925245,0.12044589299235643,EBA,3
05,sus,unsmoothed,0.04223399873381593,0.04742734225572936,EBA,1
05,sus,unsmoothed,0.04233745776761996,0.049666488522818006,EBA,2
05,sus,unsmoothed,0.049221352791790664,0.055187042936275736,EBA,3
05,sus,sm_2_vox,0.10051629393683464,0.107980954004774,EBA,1
05,sus,sm_2_vox,0.06896229076652119,0.07380635889182449,EBA,2
05,sus,sm_2_vox,0.09077974251999776,0.11169183573500555,EBA,3
05,er,unsmoothed,0.014630458827225107,0.012585461981379017,EBA,1
05,er,unsmoothed,-0.027607937461492132,-0.03050465448788419,EBA,2
05,er,unsmoothed,0.034692761264741176,0.03894973536672868,EBA,3
05,er,sm_2_vox,0.12845406449844682,0.1205110633206946,EBA,1
05,er,sm_2_vox,-0.0593946929348528,-0.05860528089557825,EBA,2
05,er,sm_2_vox,0.0859999566207871,0.09333800641937019,EBA,3
05,miniblock,unsmoothed,0.05835190888864826,0.06341029177605884,EVC,1
05,miniblock,unsmoothed,0.06493443132213894,0.06606930715843143,EVC,2
05,miniblock,unsmoothed,0.0504399665406186,0.05623231596815647,EVC,3
05,miniblock,sm_2_vox,0.11106868965266775,0.11649049708242175,EVC,1
05,miniblock,sm_2_vox,0.12351566067257293,0.125444926451491,EVC,2
05,miniblock,sm_2_vox,0.06101348583087691,0.08664381676148122,EVC,3
05,sus,unsmoothed,0.05074056957884062,0.05484799333642209,EVC,1
05,sus,unsmoothed,0.06914724284507576,0.0737984456810882,EVC,2
05,sus,unsmoothed,0.07606134399850223,0.08237764015177733,EVC,3
05,sus,sm_2_vox,0.09498189455106038,0.08221556554732229,EVC,1
05,sus,sm_2_vox,0.09319302977202679,0.10207333257805855,EVC,2
05,sus,sm_2_vox,0.1751898505017131,0.18519539938321064,EVC,3
05,er,unsmoothed,-0.0019456856443794135,-0.00718207958269325,EVC,1
05,er,unsmoothed,-0.024398082595965414,-0.022555239049505002,EVC,2
05,er,unsmoothed,0.027931127254037458,0.025001950600782526,EVC,3
05,er,sm_2_vox,0.018428975905834644,0.022997595926666493,EVC,1
05,er,sm_2_vox,-0.03988746716395955,-0.03519271369022852,EVC,2
05,er,sm_2_vox,0.0721833307226807,0.06652414349617584,EVC,3
06,miniblock,unsmoothed,0.017721456911833536,0.02176507802834791,visually_responsive_voxels,1
06,miniblock,unsmoothed,-0.010077221599213506,-0.01112132726595881,visually_responsive_voxels,2
06,miniblock,unsmoothed,0.03218006753913049,0.030392095892987088,visually_responsive_voxels,3
06,miniblock,sm_2_vox,0.06710706748141121,0.07415683246283827,visually_responsive_voxels,1
06,miniblock,sm_2_vox,0.02483489907191907,0.025269519421865796,visually_responsive_voxels,2
06,miniblock,sm_2_vox,0.06710986824673704,0.06370447940284535,visually_responsive_voxels,3
06,sus,unsmoothed,0.028809077612003478,0.030791776676943387,visually_responsive_voxels,1
06,sus,unsmoothed,0.015491807253507038,0.016289151628965312,visually_responsive_voxels,2
06,sus,unsmoothed,0.03332337475828966,0.033932938789858084,visually_responsive_voxels,3
06,sus,sm_2_vox,0.07302298303885804,0.0789051748813853,visually_responsive_voxels,1
06,sus,sm_2_vox,0.03792341317680303,0.03868437814290637,visually_responsive_voxels,2
06,sus,sm_2_vox,0.04553797117018121,0.050657510291724564,visually_responsive_voxels,3
06,er,unsmoothed,0.02155122471939617,0.01971898968527195,visually_responsive_voxels,1
06,er,unsmoothed,0.040460749218341696,0.03922771341035121,visually_responsive_voxels,2
06,er,unsmoothed,0.0009660504723915907,0.0017231059961765316,visually_responsive_voxels,3
06,er,sm_2_vox,0.02456848507714992,0.02710992102215952,visually_responsive_voxels,1
06,er,sm_2_vox,0.013756882063702045,0.015481229457592914,visually_responsive_voxels,2
06,er,sm_2_vox,0.0013023624166100915,0.0021483070044755583,visually_responsive_voxels,3
06,miniblock,unsmoothed,0.035701804545195406,0.05069510257009325,FFA,1
06,miniblock,unsmoothed,0.00720940949568899,0.008235457553492117,FFA,2
06,miniblock,unsmoothed,0.062391200657610696,0.06314824768622289,FFA,3
06,miniblock,sm_2_vox,0.21492304700289575,0.23926794070617505,FFA,1
06,miniblock,sm_2_vox,0.1680788160168643,0.15033280715223238,FFA,2
06,miniblock,sm_2_vox,0.11851809219686768,0.1107629953918932,FFA,3
06,sus,unsmoothed,0.08170488887717495,0.09014423873214514,FFA,1
06,sus,unsmoothed,0.03074213975790137,0.029422993992444066,FFA,2
06,sus,unsmoothed,0.10134953692480367,0.08111498164891477,FFA,3
06,sus,sm_2_vox,0.3248362847777875,0.32477800133607315,FFA,1
06,sus,sm_2_vox,0.1394828293865651,0.1468919798740939,FFA,2
06,sus,sm_2_vox,0.25794545152652276,0.2360360788102072,FFA,3
06,er,unsmoothed,0.03903256429082759,0.02253110909581769,FFA,1
06,er,unsmoothed,0.06473399350708324,0.05248746585086543,FFA,2
06,er,unsmoothed,-0.008744500035823742,-0.007751749543865669,FFA,3
06,er,sm_2_vox,0.08044478039682056,0.090709684230476,FFA,1
06,er,sm_2_vox,0.046978853160824605,0.04846564308888889,FFA,2
06,er,sm_2_vox,0.07016634154081297,0.06442180968463587,FFA,3
06,miniblock,unsmoothed,0.033055413054785945,0.04893572214574352,PPA,1
06,miniblock,unsmoothed,0.007570636869233791,0.011003297001478536,PPA,2
06,miniblock,unsmoothed,0.010186845376762337,0.021700914534529596,PPA,3
06,miniblock,sm_2_vox,0.09311637681029461,0.11098691904193111,PPA,1
06,miniblock,sm_2_vox,0.09586298384414775,0.09414410854502445,PPA,2
06,miniblock,sm_2_vox,0.034269842328126264,0.04022152071409859,PPA,3
06,sus,unsmoothed,0.037193205077769895,0.03393342348322616,PPA,1
06,sus,unsmoothed,0.04953816897593386,0.04237626935185356,PPA,2
06,sus,unsmoothed,0.02927229993443118,0.03299169277580657,PPA,3
06,sus,sm_2_vox,0.1421718832190745,0.132889740186186,PPA,1
06,sus,sm_2_vox,0.09041143387529203,0.08844471076701658,PPA,2
06,sus,sm_2_vox,0.0631880671700632,0.06776476178284695,PPA,3
06,er,unsmoothed,0.01341529782266518,0.009654406434513168,PPA,1
06,er,unsmoothed,-0.012861506611940457,-0.011242821812473094,PPA,2
06,er,unsmoothed,-0.022646113310270246,-0.023262156150911904,PPA,3
06,er,sm_2_vox,0.008920773202190476,0.010634021481721727,PPA,1
06,er,sm_2_vox,-0.06560990244210585,-0.0585564229802399,PPA,2
06,er,sm_2_vox,-0.07071328745010227,-0.06806051189123144,PPA,3
06,miniblock,unsmoothed,0.018400299416588616,0.017182958545862135,EBA,1
06,miniblock,unsmoothed,0.0009975597303900074,-0.0034587422636485816,EBA,2
06,miniblock,unsmoothed,0.027432375243815598,0.028530683279523735,EBA,3
06,miniblock,sm_2_vox,0.07700308821828718,0.09606207233817596,EBA,1
06,miniblock,sm_2_vox,0.06412097032399416,0.053038361823596544,EBA,2
06,miniblock,sm_2_vox,0.05788942712060738,0.054841999477079406,EBA,3
06,sus,unsmoothed,0.03841672449659476,0.043938380555880355,EBA,1
06,sus,unsmoothed,0.0018262029241767203,0.0027382389082035623,EBA,2
06,sus,unsmoothed,0.07512364329460461,0.07109029056283424,EBA,3
06,sus,sm_2_vox,0.10900469722729551,0.10643715387160042,EBA,1
06,sus,sm_2_vox,0.038683406440005674,0.01422197266698676,EBA,2
06,sus,sm_2_vox,0.21236905405902856,0.19470126606561383,EBA,3
06,er,unsmoothed,0.014569360542556925,0.018775825648305287,EBA,1
06,er,unsmoothed,0.054667679663862684,0.05180310814615851,EBA,2
06,er,unsmoothed,0.0024343090853325526,-0.0015507678815013452,EBA,3
06,er,sm_2_vox,0.0015563827643046702,0.0006339818339611681,EBA,1
06,er,sm_2_vox,0.041344544000448916,0.04281356480804393,EBA,2
06,er,sm_2_vox,0.02000160104114282,0.019545131439921183,EBA,3
06,miniblock,unsmoothed,0.05000224821439282,0.06211611020588525,EVC,1
06,miniblock,unsmoothed,0.00827680816392358,0.00967544545204545,EVC,2
06,miniblock,unsmoothed,0.047571439205031596,0.048509648221348775,EVC,3
06,miniblock,sm_2_vox,0.13846280051734985,0.14876269936076297,EVC,1
06,miniblock,sm_2_vox,0.04907727878314656,0.05543566833729879,EVC,2
06,miniblock,sm_2_vox,0.1041420178608638,0.10826864222790719,EVC,3
06,sus,unsmoothed,0.04147940917610804,0.04692349992753385,EVC,1
06,sus,unsmoothed,0.038319589198960086,0.03852671757133563,EVC,2
06,sus,unsmoothed,0.06817973799919205,0.06940789304410233,EVC,3
06,sus,sm_2_vox,0.10471227277221623,0.11968338285902416,EVC,1
06,sus,sm_2_vox,0.10871446349128194,0.10954709509915489,EVC,2
06,sus,sm_2_vox,0.09521176335224818,0.10853202005538438,EVC,3
06,er,unsmoothed,0.025956078869843767,0.024118270718824573,EVC,1
06,er,unsmoothed,0.04962319151854869,0.04830312624015229,EVC,2
06,er,unsmoothed,0.0156950484961028,0.01613466382860454,EVC,3
06,er,sm_2_vox,0.0064817721420711225,0.011466146224016382,EVC,1
06,er,sm_2_vox,0.05303348222817689,0.057989581172755836,EVC,2
06,er,sm_2_vox,0.022968459372411515,0.021355384448922363,EVC,3
07,miniblock,unsmoothed,0.009467559275524656,0.012620486327213529,visually_responsive_voxels,1
07,miniblock,unsmoothed,0.01499200616646721,0.01763587522887368,visually_responsive_voxels,2
07,miniblock,unsmoothed,0.021287439941466025,0.0248456841276326,visually_responsive_voxels,3
07,miniblock,sm_2_vox,0.022797112320287933,0.03189295115346527,visually_responsive_voxels,1
07,miniblock,sm_2_vox,0.047949759542946495,0.059178273725218854,visually_responsive_voxels,2
07,miniblock,sm_2_vox,0.03526100471949167,0.0453102489911965,visually_responsive_voxels,3
07,sus,unsmoothed,0.015363949828439468,0.017614436248998906,visually_responsive_voxels,1
07,sus,unsmoothed,0.01371265092647993,0.01714502164910278,visually_responsive_voxels,2
07,sus,unsmoothed,0.028590932892130834,0.032889507498779724,visually_responsive_voxels,3
07,sus,sm_2_vox,0.04179289798751169,0.04614495000952743,visually_responsive_voxels,1
07,sus,sm_2_vox,0.02928548250835688,0.03564619902042453,visually_responsive_voxels,2
07,sus,sm_2_vox,0.049531755824714835,0.060110368226806786,visually_responsive_voxels,3
07,er,unsmoothed,0.01160961279124967,0.012715154140442908,visually_responsive_voxels,1
07,er,unsmoothed,0.01822767824258196,0.01710061391869006,visually_responsive_voxels,2
07,er,unsmoothed,0.005822625891032286,0.006717317779998345,visually_responsive_voxels,3
07,er,sm_2_vox,0.016097849942725936,0.01659244451112305,visually_responsive_voxels,1
07,er,sm_2_vox,0.05230247048515163,0.04685377815967636,visually_responsive_voxels,2
07,er,sm_2_vox,-0.0036064974439049893,0.0015542727575953185,visually_responsive_voxels,3
07,miniblock,unsmoothed,0.05140657623144135,0.045898284513385776,FFA,1
07,miniblock,unsmoothed,0.01180264318464804,0.024891652053416025,FFA,2
07,miniblock,unsmoothed,0.07163292502386284,0.06980039208406334,FFA,3
07,miniblock,sm_2_vox,0.2022391811680671,0.2042160362921832,FFA,1
07,miniblock,sm_2_vox,0.21774794622689214,0.21426095478798682,FFA,2
07,miniblock,sm_2_vox,0.17265867503944016,0.18360933692796988,FFA,3
07,sus,unsmoothed,0.06594994418323971,0.07010896234139194,FFA,1
07,sus,unsmoothed,0.013505559352926523,0.019300210474206894,FFA,2
07,sus,unsmoothed,0.05620733752107944,0.05332449152847808,FFA,3
07,sus,sm_2_vox,0.22557621933490501,0.21484893191281637,FFA,1
07,sus,sm_2_vox,0.10299234099090485,0.09871182511240448,FFA,2
07,sus,sm_2_vox,0.1470796689176896,0.1346642710804609,FFA,3
07,er,unsmoothed,0.055858645403846545,0.06302385544540953,FFA,1
07,er,unsmoothed,0.015035849655360534,0.01867400442585959,FFA,2
07,er,unsmoothed,0.041088328831131594,0.04574240070564831,FFA,3
07,er,sm_2_vox,0.256765944090114,0.2586938863695318,FFA,1
07,er,sm_2_vox,0.07801450453680892,0.07545359689662898,FFA,2
07,er,sm_2_vox,0.1281714585086391,0.12932365644092755,FFA,3
07,miniblock,unsmoothed,0.008026143940730781,0.016591269939393964,PPA,1
07,miniblock,unsmoothed,0.007181712047126032,0.014318209594710609,PPA,2
07,miniblock,unsmoothed,0.02115918619921884,0.028382257555706118,PPA,3
07,miniblock,sm_2_vox,0.07882159877742238,0.08947358751438282,PPA,1
07,miniblock,sm_2_vox,0.09393475886676829,0.10682600325211578,PPA,2
07,miniblock,sm_2_vox,0.05418938325096958,0.0721829442111924,PPA,3
07,sus,unsmoothed,0.025879604264231477,0.022121766331403194,PPA,1
07,sus,unsmoothed,0.010916139409060732,0.01447275692017304,PPA,2
07,sus,unsmoothed,0.01689032777789018,0.017310116354340873,PPA,3
07,sus,sm_2_vox,0.04627090556736764,0.046082677516075074,PPA,1
07,sus,sm_2_vox,0.0666927155846733,0.08012332472161164,PPA,2
07,sus,sm_2_vox,0.02333377300606891,0.02850112650872701,PPA,3
07,er,unsmoothed,0.014778409875564433,0.014050327206254834,PPA,1
07,er,unsmoothed,-0.0016216157720433944,-0.006542558157120422,PPA,2
07,er,unsmoothed,0.022562350016020184,0.028722023227561306,PPA,3
07,er,sm_2_vox,0.04860695971746435,0.044380870847447004,PPA,1
07,er,sm_2_vox,0.017526450330041896,0.01130302780445231,PPA,2
07,er,sm_2_vox,0.039145531719014415,0.048915482499353326,PPA,3
07,miniblock,unsmoothed,0.01073364495508455,0.010312454004266353,EBA,1
07,miniblock,unsmoothed,0.03105509861376251,0.0326536693415195,EBA,2
07,miniblock,unsmoothed,0.030821158141100445,0.03771944318785744,EBA,3
07,miniblock,sm_2_vox,0.06431372203772234,0.08864335931083304,EBA,1
07,miniblock,sm_2_vox,0.12445190484883481,0.13644195958562474,EBA,2
07,miniblock,sm_2_vox,0.05128404540674692,0.07151833831551052,EBA,3
07,sus,unsmoothed,0.015426760238965746,0.015031529999734115,EBA,1
07,sus,unsmoothed,0.005840963822185453,0.007529575093327183,EBA,2
07,sus,unsmoothed,0.05094078465879916,0.05371621440656607,EBA,3
07,sus,sm_2_vox,0.035423201649329175,0.04307502765406564,EBA,1
07,sus,sm_2_vox,0.03676135003658435,0.04513788690829468,EBA,2
07,sus,sm_2_vox,0.11212246537268926,0.11692197594432471,EBA,3
07,er,unsmoothed,0.01522048838991268,0.015079065664852774,EBA,1
07,er,unsmoothed,0.015764045761549113,0.023426841072960013,EBA,2
07,er,unsmoothed,0.014409815459479914,0.01575515679690863,EBA,3
07,er,sm_2_vox,0.05250484201218849,0.058297207225193236,EBA,1
07,er,sm_2_vox,0.07858773969413557,0.07919154818331069,EBA,2
07,er,sm_2_vox,0.022522488782229667,0.029132247998119625,EBA,3
07,miniblock,unsmoothed,0.04308357448062894,0.0534347069845593,EVC,1
07,miniblock,unsmoothed,0.043167948009945986,0.0511109446620077,EVC,2
07,miniblock,unsmoothed,0.05048097898655204,0.060208941063269704,EVC,3
07,miniblock,sm_2_vox,0.09401596642091486,0.11473853344836696,EVC,1
07,miniblock,sm_2_vox,0.10974786112233612,0.12402801047011562,EVC,2
07,miniblock,sm_2_vox,0.10385984508897964,0.12348844169146099,EVC,3
07,sus,unsmoothed,0.06094333301216902,0.06386309582026235,EVC,1
07,sus,unsmoothed,0.04152534004701228,0.05295397466635893,EVC,2
07,sus,unsmoothed,0.07150459734904571,0.08612096709739825,EVC,3
07,sus,sm_2_vox,0.12273347575273816,0.13179482078847823,EVC,1
07,sus,sm_2_vox,0.08979833388749603,0.11806946349628214,EVC,2
07,sus,sm_2_vox,0.14582762585707643,0.16618818210586242,EVC,3
07,er,unsmoothed,0.04520743997103718,0.04419072250708321,EVC,1
07,er,unsmoothed,0.038407263919010295,0.03593492304102856,EVC,2
07,er,unsmoothed,0.021956586774158873,0.024564097605902876,EVC,3
07,er,sm_2_vox,0.07891313313903692,0.08194621109669027,EVC,1
07,er,sm_2_vox,0.10552084481888269,0.10076772349640374,EVC,2
07,er,sm_2_vox,0.029389638979030106,0.0428855640474297,EVC,3
08,miniblock,unsmoothed,0.015114560224981689,0.024080012877520287,visually_responsive_voxels,1
08,miniblock,unsmoothed,0.009291097218396317,0.014923425369069354,visually_responsive_voxels,2
08,miniblock,unsmoothed,0.0469730954094785,0.04628172209357972,visually_responsive_voxels,3
08,miniblock,sm_2_vox,0.03387278319251898,0.05022549459789821,visually_responsive_voxels,1
08,miniblock,sm_2_vox,0.037645916508666055,0.0513749164179352,visually_responsive_voxels,2
08,miniblock,sm_2_vox,0.06695635780584533,0.07553742547852263,visually_responsive_voxels,3
08,sus,unsmoothed,0.026260356715432746,0.032049281217649495,visually_responsive_voxels,1
08,sus,unsmoothed,0.008997119707190318,0.01172139608995078,visually_responsive_voxels,2
08,sus,unsmoothed,0.02409553837056222,0.02695260085014851,visually_responsive_voxels,3
08,sus,sm_2_vox,0.07970742806805513,0.0902702981124837,visually_responsive_voxels,1
08,sus,sm_2_vox,0.026438794470443765,0.033739147729135895,visually_responsive_voxels,2
08,sus,sm_2_vox,0.05400940816301254,0.06688671194792656,visually_responsive_voxels,3
08,er,unsmoothed,-0.0012608387850478464,0.0015258284049049942,visually_responsive_voxels,1
08,er,unsmoothed,0.010680185098190464,0.0097814485965044,visually_responsive_voxels,2
08,er,unsmoothed,0.05708502999362629,0.057278670365389424,visually_responsive_voxels,3
08,er,sm_2_vox,-0.0071144618911862245,-0.005501844446162992,visually_responsive_voxels,1
08,er,sm_2_vox,0.014827700107500036,0.01284781579628543,visually_responsive_voxels,2
08,er,sm_2_vox,0.019234154377431756,0.01885794772122053,visually_responsive_voxels,3
08,miniblock,unsmoothed,0.06876042983875141,0.06712318872085438,FFA,1
08,miniblock,unsmoothed,0.08125163902581276,0.08023972301704013,FFA,2
08,miniblock,unsmoothed,0.15270103647359323,0.15932629734122883,FFA,3
08,miniblock,sm_2_vox,0.32070660745945373,0.3111149708278072,FFA,1
08,miniblock,sm_2_vox,0.28702208170623833,0.2807881919304243,FFA,2
08,miniblock,sm_2_vox,0.2739591210739846,0.2741933975883073,FFA,3
08,sus,unsmoothed,0.14248074651261475,0.1328378491223714,FFA,1
08,sus,unsmoothed,0.04004667055176994,0.055581793520046135,FFA,2
08,sus,unsmoothed,0.07844493789642656,0.06995355907451721,FFA,3
08,sus,sm_2_vox,0.38122197411232883,0.3566827363723337,FFA,1
08,sus,sm_2_vox,0.20550491122172682,0.19813008244343294,FFA,2
08,sus,sm_2_vox,0.26185669852850957,0.24977149072449387,FFA,3
08,er,unsmoothed,0.019433055228864668,0.02767320709181675,FFA,1
08,er,unsmoothed,0.04177074973500795,0.034557267065430185,FFA,2
08,er,unsmoothed,0.059383696430937105,0.06660196342271803,FFA,3
08,er,sm_2_vox,0.08979202300626986,0.08420551553697365,FFA,1
08,er,sm_2_vox,0.09022075399443101,0.07922114113545975,FFA,2
08,er,sm_2_vox,0.039977911648158865,0.06331206548809674,FFA,3
08,miniblock,unsmoothed,0.014133855870110623,0.019744182056805355,PPA,1
08,miniblock,unsmoothed,0.015976749529331584,0.01682300313384392,PPA,2
08,miniblock,unsmoothed,0.03623909278473307,0.030815134581252603,PPA,3
08,miniblock,sm_2_vox,0.03233704041099305,0.02895222364315474,PPA,1
08,miniblock,sm_2_vox,0.09380515390646195,0.09856240355139874,PPA,2
08,miniblock,sm_2_vox,0.11897067400744128,0.11904441336993479,PPA,3
08,sus,unsmoothed,0.0523097847452651,0.05370760382443114,PPA,1
08,sus,unsmoothed,0.01904403165348071,0.016335616468582354,PPA,2
08,sus,unsmoothed,0.04025129454021776,0.037821478428490776,PPA,3
08,sus,sm_2_vox,0.16157318574626744,0.14990253550035826,PPA,1
08,sus,sm_2_vox,0.11570609154794687,0.11468932229642674,PPA,2
08,sus,sm_2_vox,0.09463483239998673,0.08851714318837325,PPA,3
08,er,unsmoothed,0.022446222856275157,0.01894126265744676,PPA,1
08,er,unsmoothed,0.018491285460282683,0.01652794331079603,PPA,2
08,er,unsmoothed,0.04807068108128905,0.053785157938457305,PPA,3
08,er,sm_2_vox,0.016171961599746598,0.017609845884187004,PPA,1
08,er,sm_2_vox,0.026881989073136527,0.02333460982279213,PPA,2
08,er,sm_2_vox,-0.0035576763486787483,-0.0067259949432718884,PPA,3
08,miniblock,unsmoothed,0.047730958202991856,0.05860603433880926,EBA,1
08,miniblock,unsmoothed,0.04486593217735371,0.052355469544220656,EBA,2
08,miniblock,unsmoothed,0.08375996976364257,0.0862008380463272,EBA,3
08,miniblock,sm_2_vox,0.13172949986196936,0.16092640165745714,EBA,1
08,miniblock,sm_2_vox,0.1757966022508085,0.1805155788764951,EBA,2
08,miniblock,sm_2_vox,0.14447621015361373,0.15265673880784456,EBA,3
08,sus,unsmoothed,0.0742321961708721,0.07664542446379714,EBA,1
08,sus,unsmoothed,0.05907300573063229,0.060467211671139304,EBA,2
08,sus,unsmoothed,0.03639647374031597,0.04372897265428753,EBA,3
08,sus,sm_2_vox,0.20400522661764986,0.20731691591656679,EBA,1
08,sus,sm_2_vox,0.1809440619779889,0.1785597971375672,EBA,2
08,sus,sm_2_vox,0.19531925611662254,0.20646539395851157,EBA,3
08,er,unsmoothed,-0.0031413554583782644,-0.00012450855931387634,EBA,1
08,er,unsmoothed,0.004243909388940488,0.006672548446859114,EBA,2
08,er,unsmoothed,0.07557370326114252,0.07388277157359242,EBA,3
08,er,sm_2_vox,-0.019565771703168006,-0.006999349622248246,EBA,1
08,er,sm_2_vox,-0.009861822609868221,-0.009271391675447735,EBA,2
08,er,sm_2_vox,0.034571838943687275,0.03635101096076515,EBA,3
08,miniblock,unsmoothed,0.05869824438165051,0.07629372891111494,EVC,1
08,miniblock,unsmoothed,0.053328701836442984,0.06172518547245824,EVC,2
08,miniblock,unsmoothed,0.0700449279511154,0.0730144186405464,EVC,3
08,miniblock,sm_2_vox,0.14745331732278105,0.16957892814490105,EVC,1
08,miniblock,sm_2_vox,0.13422354109301282,0.14885457316392656,EVC,2
08,miniblock,sm_2_vox,0.13438800641597745,0.1501801644593395,EVC,3
08,sus,unsmoothed,0.0702192224208721,0.08179870434668464,EVC,1
08,sus,unsmoothed,0.03532570408856861,0.03646358614000623,EVC,2
08,sus,unsmoothed,0.05755060689365887,0.06435077883090423,EVC,3
08,sus,sm_2_vox,0.15436989632024245,0.17188453457765263,EVC,1
08,sus,sm_2_vox,0.07969586393181365,0.09007839561967242,EVC,2
08,sus,sm_2_vox,0.12501648459826403,0.13074481973520005,EVC,3
08,er,unsmoothed,0.0017098039339331801,0.0021477284494739535,EVC,1
08,er,unsmoothed,0.01747278166577043,0.018206540283775052,EVC,2
08,er,unsmoothed,0.06859115598991776,0.07050055732251552,EVC,3
08,er,sm_2_vox,0.007726091974461034,0.008931079282657375,EVC,1
08,er,sm_2_vox,0.03618267286601899,0.03352034402495451,EVC,2
08,er,sm_2_vox,0.07864384379425315,0.0739593695082271,EVC,3
10,miniblock,unsmoothed,-0.06180687670815988,-0.05775436410995252,visually_responsive_voxels,1
10,miniblock,unsmoothed,0.05179786633995921,0.049283907764556496,visually_responsive_voxels,2
