subject,runtype,smoothing,median_rel,mean_rel,ROI,comparison
14,sus,unsmoothed,0.045728837282494994,0.04950866378821952,visually_responsive_voxels,2
14,sus,unsmoothed,0.025114841389190873,0.024500836418037325,visually_responsive_voxels,3
14,sus,sm_2_vox,0.017314455729975614,0.017298497917053835,visually_responsive_voxels,1
14,sus,sm_2_vox,0.052334527164950476,0.0568374885737463,visually_responsive_voxels,2
14,sus,sm_2_vox,0.07031297412105697,0.06522187974645054,visually_responsive_voxels,3
14,er,unsmoothed,0.02406389635331037,0.023277048507752578,visually_responsive_voxels,1
14,er,unsmoothed,0.032435670185955806,0.03058594375800282,visually_responsive_voxels,2
14,er,unsmoothed,0.012576236270177399,0.01053389500131412,visually_responsive_voxels,3
14,er,sm_2_vox,0.03528485570772534,0.03887764710258977,visually_responsive_voxels,1
14,er,sm_2_vox,0.06187910264853848,0.06086805590745361,visually_responsive_voxels,2
14,er,sm_2_vox,0.0051966826249483615,0.004653242118395533,visually_responsive_voxels,3
14,miniblock,unsmoothed,0.09525161650857257,0.1077105937779469,FFA,1
14,miniblock,unsmoothed,0.09845002256520131,0.10476321147120932,FFA,2
14,miniblock,unsmoothed,0.12673014386775588,0.13983706526519146,FFA,3
14,miniblock,sm_2_vox,0.25776905889625457,0.27601037522474087,FFA,1
14,miniblock,sm_2_vox,0.2386779035403055,0.25209364795037786,FFA,2
14,miniblock,sm_2_vox,0.2505973440006132,0.27502430379204396,FFA,3
14,sus,unsmoothed,0.07620759837773138,0.07516283091693922,FFA,1
14,sus,unsmoothed,0.11160956777940666,0.12246252185904179,FFA,2
14,sus,unsmoothed,0.07282583280191077,0.0733997453668809,FFA,3
14,sus,sm_2_vox,0.0938281070212729,0.10781888273279557,FFA,1
14,sus,sm_2_vox,0.13301091818263944,0.13117545337794767,FFA,2
14,sus,sm_2_vox,0.18388077104979328,0.1798792251848425,FFA,3
14,er,unsmoothed,0.07613646742342108,0.0692338869275738,FFA,1
14,er,unsmoothed,0.04281184893266622,0.04498120322106024,FFA,2
14,er,unsmoothed,0.04483850499626118,0.05391194247412078,FFA,3
14,er,sm_2_vox,0.22157376633522463,0.21142618510877836,FFA,1
14,er,sm_2_vox,0.1630895728324944,0.1653955582085723,FFA,2
14,er,sm_2_vox,0.21466972188453232,0.21232904556159118,FFA,3
14,miniblock,unsmoothed,0.062268680443309105,0.07351664881230831,PPA,1
14,miniblock,unsmoothed,0.019671088414773746,0.020369206470544816,PPA,2
14,miniblock,unsmoothed,0.07266913843594969,0.0725736239655956,PPA,3
14,miniblock,sm_2_vox,0.23157750577149383,0.22817307122275474,PPA,1
14,miniblock,sm_2_vox,0.12775505419827077,0.13153087236079403,PPA,2
14,miniblock,sm_2_vox,0.17641434928126198,0.16307075599011386,PPA,3
14,sus,unsmoothed,0.041314144257340854,0.04164527709913697,PPA,1
14,sus,unsmoothed,0.0651902964543585,0.0649466900384011,PPA,2
14,sus,unsmoothed,0.03189533432185469,0.03307750482622597,PPA,3
14,sus,sm_2_vox,0.006576700013722471,0.011831044108576176,PPA,1
14,sus,sm_2_vox,0.08175095137827026,0.09464155658510283,PPA,2
14,sus,sm_2_vox,0.06521306465566079,0.06596024750854,PPA,3
14,er,unsmoothed,0.03705772406969772,0.03148182333539074,PPA,1
14,er,unsmoothed,0.008880025763358607,0.01097240915625167,PPA,2
14,er,unsmoothed,0.031068585559540847,0.03114607114503752,PPA,3
14,er,sm_2_vox,0.11860393643454223,0.1196303088995546,PPA,1
14,er,sm_2_vox,0.07074154824291917,0.06816016116846181,PPA,2
14,er,sm_2_vox,0.031206587488501483,0.02848533231025429,PPA,3
14,miniblock,unsmoothed,0.07537168726184423,0.0829877466263207,EBA,1
14,miniblock,unsmoothed,0.08245690233468636,0.09431964952298665,EBA,2
14,miniblock,unsmoothed,0.08526495770714154,0.08831325893732862,EBA,3
14,miniblock,sm_2_vox,0.166432688743871,0.19520945631942732,EBA,1
14,miniblock,sm_2_vox,0.16493497487785352,0.19609295062176707,EBA,2
14,miniblock,sm_2_vox,0.16117287567484,0.1793749865664646,EBA,3
14,sus,unsmoothed,0.06324458916499873,0.062454488758550926,EBA,1
14,sus,unsmoothed,0.05647645771533204,0.060029161709024115,EBA,2
14,sus,unsmoothed,0.03860991933278267,0.03763104444392522,EBA,3
14,sus,sm_2_vox,0.11105187407058897,0.1048534609905928,EBA,1
14,sus,sm_2_vox,0.040404156344978494,0.05163528799532595,EBA,2
14,sus,sm_2_vox,0.11933590119635301,0.10743502724347603,EBA,3
14,er,unsmoothed,0.05108814312410701,0.04536226333213117,EBA,1
14,er,unsmoothed,0.03961916433097226,0.03486962397385195,EBA,2
14,er,unsmoothed,-0.02074560210777301,-0.020765709687438523,EBA,3
14,er,sm_2_vox,0.07357217363094092,0.09118719112851703,EBA,1
14,er,sm_2_vox,0.08968613251643384,0.08955594767418124,EBA,2
14,er,sm_2_vox,0.007207402402533942,0.012399002553578894,EBA,3
14,miniblock,unsmoothed,0.0886219520918938,0.09518741415008068,EVC,1
14,miniblock,unsmoothed,0.08062953843631263,0.0906212929824445,EVC,2
14,miniblock,unsmoothed,0.09808596344284348,0.09629179590747254,EVC,3
14,miniblock,sm_2_vox,0.23159839091280404,0.2391560678023133,EVC,1
14,miniblock,sm_2_vox,0.15105871267723345,0.1688327895845298,EVC,2
14,miniblock,sm_2_vox,0.1960161488244172,0.19719114105946223,EVC,3
14,sus,unsmoothed,0.04854144188878791,0.04328296151099486,EVC,1
14,sus,unsmoothed,0.08121755721211527,0.08569240813761306,EVC,2
14,sus,unsmoothed,0.04887765801553902,0.048525592657814,EVC,3
14,sus,sm_2_vox,0.07775199894062554,0.07152541416544424,EVC,1
14,sus,sm_2_vox,0.12091968548520046,0.1164825009067737,EVC,2
14,sus,sm_2_vox,0.10485381432959251,0.09738240968167064,EVC,3
14,er,unsmoothed,0.03079915701226916,0.026968689038374703,EVC,1
14,er,unsmoothed,0.03761697932448519,0.036258985371305306,EVC,2
14,er,unsmoothed,0.019406062464956884,0.01628867050036035,EVC,3
14,er,sm_2_vox,0.05348019518541809,0.050550550750077666,EVC,1
14,er,sm_2_vox,0.09251371017890717,0.09006745134657737,EVC,2
14,er,sm_2_vox,0.018309935557487896,0.015265157836190783,EVC,3
15,miniblock,unsmoothed,0.04229154152595909,0.05698389346278757,visually_responsive_voxels,1
15,miniblock,unsmoothed,0.010028407954822217,0.027632454842527604,visually_responsive_voxels,2
15,miniblock,unsmoothed,0.03531922512117566,0.054407948842743366,visually_responsive_voxels,3
15,miniblock,sm_2_vox,0.09265445871444664,0.1349798303085076,visually_responsive_voxels,1
15,miniblock,sm_2_vox,0.07530005454439423,0.11329857062211675,visually_responsive_voxels,2
15,miniblock,sm_2_vox,0.0837232333278273,0.13205342871689282,visually_responsive_voxels,3
15,sus,unsmoothed,0.04950647904818782,0.05973379013240295,visually_responsive_voxels,1
15,sus,unsmoothed,0.013487777580778203,0.03161219688187231,visually_responsive_voxels,2
15,sus,unsmoothed,0.019538514750542902,0.03467457397488844,visually_responsive_voxels,3
15,sus,sm_2_vox,0.08344494260072721,0.11857114142653122,visually_responsive_voxels,1
15,sus,sm_2_vox,0.07365124887881169,0.1057519766090851,visually_responsive_voxels,2
15,sus,sm_2_vox,0.06883160071189606,0.10656254169038203,visually_responsive_voxels,3
15,er,unsmoothed,0.010893266979126202,0.010608583940426823,visually_responsive_voxels,1
15,er,unsmoothed,0.019183067296488332,0.019255682109422165,visually_responsive_voxels,2
15,er,unsmoothed,0.028929412407549315,0.029185169645681828,visually_responsive_voxels,3
15,er,sm_2_vox,0.014580582213911276,0.02056576977311093,visually_responsive_voxels,1
15,er,sm_2_vox,0.05111470383476298,0.05058297137050964,visually_responsive_voxels,2
15,er,sm_2_vox,0.022660058734293304,0.028626727835511293,visually_responsive_voxels,3
15,miniblock,unsmoothed,0.22687769902280752,0.24032239916272208,FFA,1
15,miniblock,unsmoothed,0.1782440437100787,0.1976395006122037,FFA,2
15,miniblock,unsmoothed,0.21055624785256452,0.20252116256332942,FFA,3
15,miniblock,sm_2_vox,0.5692680553687899,0.5228980073565785,FFA,1
15,miniblock,sm_2_vox,0.5559609371635523,0.5118286059664693,FFA,2
15,miniblock,sm_2_vox,0.5478626367168706,0.48015272037195444,FFA,3
15,sus,unsmoothed,0.1597532987638748,0.18533303993848355,FFA,1
15,sus,unsmoothed,0.13372127998575595,0.16034610233171406,FFA,2
15,sus,unsmoothed,0.11461911418396667,0.13600778355573004,FFA,3
15,sus,sm_2_vox,0.5091883185123692,0.4608333552310946,FFA,1
15,sus,sm_2_vox,0.468462809308327,0.43850581898836366,FFA,2
15,sus,sm_2_vox,0.42859236110486654,0.3978261912344771,FFA,3
15,er,unsmoothed,0.032164044463085704,0.03680040318386878,FFA,1
15,er,unsmoothed,0.07692589032826437,0.06800235997194666,FFA,2
15,er,unsmoothed,0.05094706532692901,0.05557684656627509,FFA,3
15,er,sm_2_vox,0.16643160689841985,0.1774269263828426,FFA,1
15,er,sm_2_vox,0.23071983223664555,0.22501899057973304,FFA,2
15,er,sm_2_vox,0.1352920019500612,0.1291164724674699,FFA,3
15,miniblock,unsmoothed,0.08001426552552816,0.07942851784107545,PPA,1
15,miniblock,unsmoothed,0.04267088481238757,0.04974782556578422,PPA,2
15,miniblock,unsmoothed,0.0441892469729292,0.052015486155837114,PPA,3
15,miniblock,sm_2_vox,0.18918263710007516,0.2027764545809075,PPA,1
15,miniblock,sm_2_vox,0.13435551033714593,0.15028792191069598,PPA,2
15,miniblock,sm_2_vox,0.13706170951239782,0.15173216960198296,PPA,3
15,sus,unsmoothed,0.05173304137946379,0.05943589322691131,PPA,1
15,sus,unsmoothed,0.02479506893792341,0.028619604844417598,PPA,2
15,sus,unsmoothed,0.04192425616084671,0.03740424019758177,PPA,3
15,sus,sm_2_vox,0.16009994665001462,0.17113398466014584,PPA,1
15,sus,sm_2_vox,0.17616343706222576,0.18238369205738864,PPA,2
15,sus,sm_2_vox,0.13951225476107115,0.15017437102298994,PPA,3
15,er,unsmoothed,0.01839626331041363,0.01857349867208185,PPA,1
15,er,unsmoothed,0.0026616900467985177,0.007268475821220142,PPA,2
15,er,unsmoothed,0.03559408002624156,0.035866845803590834,PPA,3
15,er,sm_2_vox,0.05420363913952361,0.06052048854896109,PPA,1
15,er,sm_2_vox,0.07078991626573172,0.0683051851738692,PPA,2
15,er,sm_2_vox,0.08290965410432038,0.08765906311262446,PPA,3
15,miniblock,unsmoothed,0.09007392281173252,0.09704862445138775,EBA,1
15,miniblock,unsmoothed,0.039176751280656036,0.057531563243556384,EBA,2
15,miniblock,unsmoothed,0.05705715384603291,0.06816325253518261,EBA,3
15,miniblock,sm_2_vox,0.22793826992082222,0.25341372997649353,EBA,1
15,miniblock,sm_2_vox,0.19832091998668533,0.22260377840522952,EBA,2
15,miniblock,sm_2_vox,0.1817498805062852,0.20926037781551032,EBA,3
15,sus,unsmoothed,0.049881384857208715,0.06021470874832025,EBA,1
15,sus,unsmoothed,0.0558734522836094,0.058356806062453,EBA,2
15,sus,unsmoothed,0.015218159563494513,0.027234273652367892,EBA,3
15,sus,sm_2_vox,0.12925192732430474,0.151426510036658,EBA,1
15,sus,sm_2_vox,0.2027116357748565,0.209304219705194,EBA,2
15,sus,sm_2_vox,0.09887532126012959,0.11240851082340324,EBA,3
15,er,unsmoothed,0.02862151435738164,0.024310470369854852,EBA,1
15,er,unsmoothed,0.042988839798819234,0.04099862431065763,EBA,2
15,er,unsmoothed,0.042283829778779196,0.04096889165060256,EBA,3
15,er,sm_2_vox,0.03031731273962072,0.03958832026800878,EBA,1
15,er,sm_2_vox,0.10239361287701598,0.10120206224816432,EBA,2
15,er,sm_2_vox,0.05813710640863212,0.06241814092076212,EBA,3
15,miniblock,unsmoothed,0.11498126143678354,0.1504835486613125,EVC,1
15,miniblock,unsmoothed,0.07321603223435082,0.11234326747744923,EVC,2
15,miniblock,unsmoothed,0.09401785825493032,0.13937987936738086,EVC,3
15,miniblock,sm_2_vox,0.23625399407980938,0.29165378872733855,EVC,1
15,miniblock,sm_2_vox,0.21445153219751573,0.2617284042619136,EVC,2
15,miniblock,sm_2_vox,0.2672829522005083,0.3089560687488277,EVC,3
15,sus,unsmoothed,0.10534869818638568,0.1404076990539395,EVC,1
15,sus,unsmoothed,0.10126052570577049,0.14226624941243848,EVC,2
15,sus,unsmoothed,0.08920490820156196,0.13221823081292583,EVC,3
15,sus,sm_2_vox,0.24905487497706064,0.3024705742645536,EVC,1
15,sus,sm_2_vox,0.26927350359712204,0.30278847712136914,EVC,2
15,sus,sm_2_vox,0.27491982444043656,0.3131732474448167,EVC,3
15,er,unsmoothed,0.03709593619403803,0.041938994613464696,EVC,1
15,er,unsmoothed,0.03575536116086682,0.03878612465272352,EVC,2
15,er,unsmoothed,0.0476940287378214,0.05536650829808545,EVC,3
15,er,sm_2_vox,0.08560388362533175,0.10503369396650712,EVC,1
15,er,sm_2_vox,0.0827732532818332,0.08613773099230064,EVC,2
15,er,sm_2_vox,0.1144456504565694,0.13176701501002425,EVC,3
17,miniblock,unsmoothed,0.046594787391639726,0.05217864543722558,visually_responsive_voxels,1
17,miniblock,unsmoothed,-0.005632474781495284,-0.0018865629128136283,visually_responsive_voxels,2
17,miniblock,unsmoothed,0.02248642046748378,0.02248890649425774,visually_responsive_voxels,3
17,miniblock,sm_2_vox,0.07215620517326857,0.0980915592565945,visually_responsive_voxels,1
17,miniblock,sm_2_vox,-0.025031463159021647,-0.0032615956641568406,visually_responsive_voxels,2
17,miniblock,sm_2_vox,0.05594874392109021,0.06972989738594138,visually_responsive_voxels,3
17,sus,unsmoothed,0.023813150005247592,0.02272253200054342,visually_responsive_voxels,1
17,sus,unsmoothed,0.02000676036053873,0.021785867470282556,visually_responsive_voxels,2
17,sus,unsmoothed,0.008001556278623667,0.007621605793033783,visually_responsive_voxels,3
17,sus,sm_2_vox,0.041894026295390734,0.037247265250178636,visually_responsive_voxels,1
17,sus,sm_2_vox,0.02698144765031882,0.03685867968138183,visually_responsive_voxels,2
17,sus,sm_2_vox,-0.011707234128188668,-0.007295190319794605,visually_responsive_voxels,3
17,er,unsmoothed,-0.0001393553453174247,0.000205923117886242,visually_responsive_voxels,1
17,er,unsmoothed,0.014164128748954147,0.013917034030416773,visually_responsive_voxels,2
17,er,unsmoothed,-0.012752628445517535,-0.012694645846194378,visually_responsive_voxels,3
17,er,sm_2_vox,0.0015369195340244855,0.004641793884299243,visually_responsive_voxels,1
17,er,sm_2_vox,0.010398361938142885,0.012644329979335478,visually_responsive_voxels,2
17,er,sm_2_vox,3.3504439081252e-05,0.0024145415474709424,visually_responsive_voxels,3
17,miniblock,unsmoothed,0.07837017528106081,0.07957271808251619,FFA,1
17,miniblock,unsmoothed,0.07830925741367692,0.08277935925035172,FFA,2
17,miniblock,unsmoothed,0.09143782834369366,0.0893440809896109,FFA,3
17,miniblock,sm_2_vox,0.2248162959720965,0.23165529895074655,FFA,1
17,miniblock,sm_2_vox,0.243120549720379,0.22639858291884848,FFA,2
17,miniblock,sm_2_vox,0.11638765088411845,0.13140634620381048,FFA,3
17,sus,unsmoothed,0.08961474534797499,0.0912441868602942,FFA,1
17,sus,unsmoothed,0.05435965321651959,0.0702973856024673,FFA,2
17,sus,unsmoothed,0.058929316643979296,0.06221856418066928,FFA,3
17,sus,sm_2_vox,0.1634716857761773,0.15330821157145805,FFA,1
17,sus,sm_2_vox,0.10088524372037154,0.12134778275220001,FFA,2
17,sus,sm_2_vox,0.16760188833868972,0.16386053523569796,FFA,3
17,er,unsmoothed,0.011530039699975812,0.018545172070809513,FFA,1
17,er,unsmoothed,0.04319864685610687,0.0410217317193744,FFA,2
17,er,unsmoothed,0.02978607598066154,0.03095030510901684,FFA,3
17,er,sm_2_vox,0.08701719146883594,0.08885923319286199,FFA,1
17,er,sm_2_vox,0.07344554635888761,0.06853623929080412,FFA,2
17,er,sm_2_vox,0.12018650294214248,0.11583306283178414,FFA,3
17,miniblock,unsmoothed,0.03293250176954097,0.033129016789489124,PPA,1
17,miniblock,unsmoothed,0.016049087158120055,0.014556620150815575,PPA,2
17,miniblock,unsmoothed,0.03492085791759268,0.0366799131694926,PPA,3
17,miniblock,sm_2_vox,0.031040370459481242,0.03347759232990411,PPA,1
17,miniblock,sm_2_vox,0.04700281470258061,0.027210221326878867,PPA,2
17,miniblock,sm_2_vox,0.0758740580500531,0.07322274545747715,PPA,3
17,sus,unsmoothed,0.01215335567053354,0.011203247544581508,PPA,1
17,sus,unsmoothed,0.02738439726839799,0.031599890613764905,PPA,2
17,sus,unsmoothed,-0.058678145674106494,-0.05788776827071741,PPA,3
17,sus,sm_2_vox,0.009396970764676956,0.023763770854977845,PPA,1
17,sus,sm_2_vox,0.05626908076964603,0.053667016075271794,PPA,2
17,sus,sm_2_vox,-0.1441052854261476,-0.14153350014961938,PPA,3
17,er,unsmoothed,0.011695546824216207,0.014145971210430925,PPA,1
17,er,unsmoothed,0.012754868118813146,0.01490224036898142,PPA,2
17,er,unsmoothed,0.023823973335524357,0.023779210702284982,PPA,3
17,er,sm_2_vox,0.03528057050844427,0.039867383157888826,PPA,1
17,er,sm_2_vox,0.0494581206092767,0.04816963100933241,PPA,2
17,er,sm_2_vox,0.05514469550386647,0.054316088677783404,PPA,3
17,miniblock,unsmoothed,0.027863690114748478,0.0343019774699271,EBA,1
17,miniblock,unsmoothed,-0.007800699890858864,0.0004734501542621538,EBA,2
17,miniblock,unsmoothed,0.028346584956571174,0.02645732539070499,EBA,3
17,miniblock,sm_2_vox,0.0645291674386804,0.0832008996361817,EBA,1
17,miniblock,sm_2_vox,0.014143909693766096,0.03879012485156695,EBA,2
17,miniblock,sm_2_vox,0.054046597288931145,0.060013193044131795,EBA,3
17,sus,unsmoothed,0.014262040665115664,0.016802251065384525,EBA,1
17,sus,unsmoothed,0.025476423382019095,0.026086092686827864,EBA,2
17,sus,unsmoothed,0.008843780449291308,0.009259200892050536,EBA,3
17,sus,sm_2_vox,0.028557593521514907,0.0301613998022805,EBA,1
17,sus,sm_2_vox,0.04796984718343149,0.05460809754797796,EBA,2
17,sus,sm_2_vox,-0.001069535752274111,0.0014260359628466182,EBA,3
17,er,unsmoothed,0.003914913556717137,0.0023945511481673694,EBA,1
17,er,unsmoothed,0.023940895625193647,0.01943939882986578,EBA,2
17,er,unsmoothed,-0.0010305143559548916,0.0020457802238469792,EBA,3
17,er,sm_2_vox,0.013117703045489306,0.01417759873257153,EBA,1
17,er,sm_2_vox,0.04270075018054534,0.04689214165291314,EBA,2
17,er,sm_2_vox,0.01406502258551006,0.010383385753724663,EBA,3
17,miniblock,unsmoothed,0.09558009714613158,0.11203970912801609,EVC,1
17,miniblock,unsmoothed,0.024515717514914274,0.03431207781298382,EVC,2
17,miniblock,unsmoothed,0.031430483453545814,0.03610581169556767,EVC,3
17,miniblock,sm_2_vox,0.21253478987322616,0.24063982771488848,EVC,1
17,miniblock,sm_2_vox,0.0739591024779577,0.10039457244441483,EVC,2
17,miniblock,sm_2_vox,0.16418149759803743,0.18578747094924716,EVC,3
17,sus,unsmoothed,0.05534758828624961,0.05206016767625,EVC,1
17,sus,unsmoothed,0.053285615953971785,0.06129180162669112,EVC,2
17,sus,unsmoothed,0.02919303154680859,0.026268921884889957,EVC,3
17,sus,sm_2_vox,0.10219242528437117,0.09277948699678455,EVC,1
17,sus,sm_2_vox,0.1141345734076357,0.12710054648537994,EVC,2
17,sus,sm_2_vox,0.031163933293022087,0.02788608639325742,EVC,3
17,er,unsmoothed,0.001966160007175583,0.0037567796281687436,EVC,1
17,er,unsmoothed,0.02794077082228136,0.030806291815598068,EVC,2
17,er,unsmoothed,-0.015462546304540605,-0.011021790044317302,EVC,3
17,er,sm_2_vox,0.01787004621993584,0.029699838547550154,EVC,1
17,er,sm_2_vox,0.046410002809712955,0.047117689589652595,EVC,2
17,er,sm_2_vox,-0.003620577328752126,0.004604992622630614,EVC,3
18,miniblock,unsmoothed,0.034260140187225924,0.04682816582478076,visually_responsive_voxels,1
18,miniblock,unsmoothed,0.03795109236056224,0.046323196571992284,visually_responsive_voxels,2
18,miniblock,unsmoothed,0.04640507681880801,0.05920934377159275,visually_responsive_voxels,3
18,miniblock,sm_2_vox,0.11547250118351751,0.14576062094508668,visually_responsive_voxels,1
18,miniblock,sm_2_vox,0.07023010157989666,0.10197942491823427,visually_responsive_voxels,2
18,miniblock,sm_2_vox,0.08914948217046885,0.12669229943435562,visually_responsive_voxels,3
18,sus,unsmoothed,0.04374907460288703,0.056154520580043756,visually_responsive_voxels,1
18,sus,unsmoothed,0.03995914075109636,0.05090676368457857,visually_responsive_voxels,2
18,sus,unsmoothed,0.0537645358508385,0.06445234514487082,visually_responsive_voxels,3
18,sus,sm_2_vox,0.09588859066827826,0.13145568386662557,visually_responsive_voxels,1
18,sus,sm_2_vox,0.07652259935182015,0.10593170016354424,visually_responsive_voxels,2
18,sus,sm_2_vox,0.0953963776836379,0.1209790338325076,visually_responsive_voxels,3
18,er,unsmoothed,-0.0015608527595232444,-0.0007590508157511947,visually_responsive_voxels,1
18,er,unsmoothed,0.06200454893270506,0.06172345560904542,visually_responsive_voxels,2
18,er,unsmoothed,0.0007827143460309629,0.0025802315892713788,visually_responsive_voxels,3
18,er,sm_2_vox,0.057199554272216395,0.0593017112921252,visually_responsive_voxels,1
18,er,sm_2_vox,0.047435776960273,0.048916848092715896,visually_responsive_voxels,2
18,er,sm_2_vox,0.02156625004473331,0.02562730612724052,visually_responsive_voxels,3
18,miniblock,unsmoothed,0.08277858941180594,0.10421989819184826,FFA,1
18,miniblock,unsmoothed,0.10877416541591713,0.11754559979692555,FFA,2
18,miniblock,unsmoothed,0.11574644823886703,0.12864545515861603,FFA,3
18,miniblock,sm_2_vox,0.3456645098656691,0.33598924130395047,FFA,1
18,miniblock,sm_2_vox,0.331357640389939,0.32783405793028525,FFA,2
18,miniblock,sm_2_vox,0.35879316087206126,0.34833827600803335,FFA,3
18,sus,unsmoothed,0.09789767192382892,0.13245176509530857,FFA,1
18,sus,unsmoothed,0.11492813596571164,0.1388325517575015,FFA,2
18,sus,unsmoothed,0.12959101118325422,0.15752459430935814,FFA,3
18,sus,sm_2_vox,0.42852346556874477,0.39511769186475154,FFA,1
18,sus,sm_2_vox,0.35766898403148967,0.35282468682059764,FFA,2
18,sus,sm_2_vox,0.44075440692002843,0.4047458324313299,FFA,3
18,er,unsmoothed,0.020110944821244033,0.026789571673497263,FFA,1
18,er,unsmoothed,0.0957273863767774,0.09601728303111655,FFA,2
18,er,unsmoothed,0.0718116451349906,0.07481905008369473,FFA,3
18,er,sm_2_vox,0.21729895506691507,0.21910245303795142,FFA,1
18,er,sm_2_vox,0.23534505583664792,0.22493576243009222,FFA,2
18,er,sm_2_vox,0.22398640464470398,0.22933572320198584,FFA,3
18,miniblock,unsmoothed,0.03863609381406417,0.04443147982829772,PPA,1
18,miniblock,unsmoothed,0.033046470085595386,0.03636645660488386,PPA,2
18,miniblock,unsmoothed,0.04516871519881509,0.051381943890885226,PPA,3
18,miniblock,sm_2_vox,0.11502809322573466,0.12563060805658,PPA,1
18,miniblock,sm_2_vox,0.04760540642551771,0.0639438186152348,PPA,2
18,miniblock,sm_2_vox,0.11965398973051594,0.13720810428513766,PPA,3
18,sus,unsmoothed,0.0466107406071376,0.04880442410729528,PPA,1
18,sus,unsmoothed,0.023968176018282265,0.03043642234725321,PPA,2
18,sus,unsmoothed,0.034228925715682645,0.04165047620052985,PPA,3
18,sus,sm_2_vox,0.11701224175824668,0.1239541639319699,PPA,1
18,sus,sm_2_vox,0.09689051831667381,0.10082111274561403,PPA,2
18,sus,sm_2_vox,0.12695216323048836,0.13624450691443332,PPA,3
18,er,unsmoothed,0.01760250515011226,0.018529949185306052,PPA,1
18,er,unsmoothed,0.02813742957599594,0.028319284564850406,PPA,2
18,er,unsmoothed,0.012088163440594657,0.01571096491968319,PPA,3
18,er,sm_2_vox,0.07267422880322305,0.06747130224852631,PPA,1
18,er,sm_2_vox,0.06907569394587346,0.07484542248753467,PPA,2
18,er,sm_2_vox,0.0429017518455686,0.04468743925356309,PPA,3
18,miniblock,unsmoothed,0.06723264356207585,0.08795116301138405,EBA,1
18,miniblock,unsmoothed,0.0713430326749641,0.0806225037063701,EBA,2
18,miniblock,unsmoothed,0.08156226847109846,0.10119556647350882,EBA,3
18,miniblock,sm_2_vox,0.22511504701301632,0.2435995035790551,EBA,1
18,miniblock,sm_2_vox,0.20585340930500967,0.2066883631308924,EBA,2
18,miniblock,sm_2_vox,0.22813281535780916,0.24286350209112675,EBA,3
18,sus,unsmoothed,0.07648983328917125,0.09228672434746579,EBA,1
18,sus,unsmoothed,0.07647556662438397,0.09095337903703762,EBA,2
18,sus,unsmoothed,0.06888386619243017,0.08380154748655264,EBA,3
18,sus,sm_2_vox,0.261713707163017,0.251062895011635,EBA,1
18,sus,sm_2_vox,0.18653288115811012,0.18957893209045348,EBA,2
18,sus,sm_2_vox,0.1937942609783464,0.21107391885759985,EBA,3
18,er,unsmoothed,0.016490257112697335,0.019131195583528944,EBA,1
18,er,unsmoothed,0.07746636446244203,0.07964908311294133,EBA,2
18,er,unsmoothed,0.016051173091477133,0.015991928296538945,EBA,3
18,er,sm_2_vox,0.1296598010589981,0.1280439221743676,EBA,1
18,er,sm_2_vox,0.10562173191108366,0.10793285815559944,EBA,2
18,er,sm_2_vox,0.021171908921025218,0.025367326764161206,EBA,3
18,miniblock,unsmoothed,0.08282027304422182,0.11302422190292952,EVC,1
18,miniblock,unsmoothed,0.08990515440655161,0.10983463368561516,EVC,2
18,miniblock,unsmoothed,0.10076361866362007,0.12769074278612239,EVC,3
18,miniblock,sm_2_vox,0.24929944518143576,0.27454906406142593,EVC,1
18,miniblock,sm_2_vox,0.2155473080254684,0.24297432560334967,EVC,2
18,miniblock,sm_2_vox,0.2543198546217626,0.2809642593296042,EVC,3
18,sus,unsmoothed,0.09170223371566488,0.12010466700112651,EVC,1
18,sus,unsmoothed,0.08204507488294464,0.10629931049988123,EVC,2
18,sus,unsmoothed,0.09695233794863496,0.11771976973691155,EVC,3
18,sus,sm_2_vox,0.25237732560102,0.27186527148998996,EVC,1
18,sus,sm_2_vox,0.21956443862798578,0.23763333956070642,EVC,2
18,sus,sm_2_vox,0.2207734853313671,0.23697420942881506,EVC,3
18,er,unsmoothed,0.014799696841212656,0.014612198779424995,EVC,1
18,er,unsmoothed,0.06123751340854292,0.06153212675927025,EVC,2
18,er,unsmoothed,0.00807875851987809,0.010692557386755636,EVC,3
18,er,sm_2_vox,0.07066703664922669,0.07366008040759095,EVC,1
18,er,sm_2_vox,0.06212526250259988,0.06737505209685406,EVC,2
18,er,sm_2_vox,0.050534936064883705,0.056138322135490124,EVC,3
19,miniblock,unsmoothed,0.045400747983973554,0.048515688746242104,visually_responsive_voxels,1
19,miniblock,unsmoothed,-0.017110640006711208,-0.014983027773656605,visually_responsive_voxels,2
19,miniblock,unsmoothed,0.005888898845521323,0.008427644895939057,visually_responsive_voxels,3
19,miniblock,sm_2_vox,0.0381872413923031,0.051765448808488386,visually_responsive_voxels,1
19,miniblock,sm_2_vox,0.010162939345331985,0.009548715491849494,visually_responsive_voxels,2
19,miniblock,sm_2_vox,0.010592329744068082,0.014300774280259408,visually_responsive_voxels,3
19,sus,unsmoothed,0.017818057429796606,0.01825740192545815,visually_responsive_voxels,1
19,sus,unsmoothed,0.019591088117315764,0.025186736311949433,visually_responsive_voxels,2
19,sus,unsmoothed,0.014695434964752105,0.01492550621667743,visually_responsive_voxels,3
19,sus,sm_2_vox,0.04704406336352825,0.05181481508813598,visually_responsive_voxels,1
19,sus,sm_2_vox,0.034985098753360644,0.053672495073061384,visually_responsive_voxels,2
