,subject,runtype,smoothing,median_nc,mean_nc,ROI
370,14,sus,unsmoothed,0.2597774489882032,0.25440999086971533,visually_responsive_voxels
371,14,sus,unsmoothed,0.4346520717730199,0.37325205818459467,FFA
372,14,sus,unsmoothed,0.3068861887537285,0.2660789985330274,PPA
373,14,sus,unsmoothed,0.3393332650894329,0.30600171336936677,EBA
374,14,sus,unsmoothed,0.3437096593075173,0.30409380751639914,EVC
375,14,sus,sm_2_vox,0.3469508752950191,0.30570247787972876,visually_responsive_voxels
376,14,sus,sm_2_vox,0.5622815576183622,0.5148125448077532,FFA
377,14,sus,sm_2_vox,0.45308272587362236,0.37557147537746277,PPA
378,14,sus,sm_2_vox,0.4749200995977999,0.40701299140935127,EBA
379,14,sus,sm_2_vox,0.4784575087839504,0.4066855685701348,EVC
380,14,er,unsmoothed,0.07467161352881108,0.20023354233764323,visually_responsive_voxels
381,14,er,unsmoothed,0.3057592793591273,0.28424566398878387,FFA
382,14,er,unsmoothed,0.30037778472062293,0.26861855187845146,PPA
383,14,er,unsmoothed,0.18471173553683118,0.22300175429432167,EBA
384,14,er,unsmoothed,0.12341550738063799,0.20703427705510524,EVC
385,14,er,sm_2_vox,0.33294416763786905,0.29283122235383324,visually_responsive_voxels
386,14,er,sm_2_vox,0.6458439072293125,0.5718311386592716,FFA
387,14,er,sm_2_vox,0.3610758287117904,0.31041623986156175,PPA
388,14,er,sm_2_vox,0.4324947882400897,0.3693702725770205,EBA
389,14,er,sm_2_vox,0.36747453984477235,0.3114902483460536,EVC
390,15,miniblock,unsmoothed,0.21660919462891168,0.2615849750965499,visually_responsive_voxels
391,15,miniblock,unsmoothed,0.6342777019162014,0.5361761408913723,FFA
392,15,miniblock,unsmoothed,0.34747075414894324,0.2999352744246595,PPA
393,15,miniblock,unsmoothed,0.3588125681890365,0.3304855909926366,EBA
394,15,miniblock,unsmoothed,0.4133510107579541,0.3911585784384422,EVC
395,15,miniblock,sm_2_vox,0.3809400675620228,0.3711783034898797,visually_responsive_voxels
