,subject,ROI,runtype,component,value
7371,18,PPA,er,1,0.1723093475636068
7372,18,PPA,er,2,0.22581485152992134
7373,18,PPA,er,3,0.27243129398880583
7374,18,PPA,er,4,0.2944209333665641
7375,18,PPA,er,5,0.3267644174299041
7376,18,PPA,er,6,0.3452622281312216
7377,18,PPA,er,7,0.3644672130484583
7378,18,PPA,er,8,0.379472950586234
7379,18,PPA,er,9,0.3891877584983541
7380,18,PPA,er,10,0.3996351031577016
7381,18,PPA,er,11,0.4128069649473453
7382,18,PPA,er,12,0.42308369271301904
7383,18,PPA,er,13,0.4334200284552579
7384,18,PPA,er,14,0.44095201218873975
7385,18,PPA,er,15,0.4533371134057427
7386,18,PPA,er,16,0.45944410401988306
7387,18,PPA,er,17,0.4650121057250481
7388,18,PPA,er,18,0.4703536301984485
7389,18,PPA,er,19,0.4766478933369624
7390,18,PPA,er,20,0.4829587719527734
7391,18,PPA,er,21,0.48761280333881585
7392,18,PPA,er,22,0.4920481399336533
7393,18,PPA,er,23,0.49753160212067477
7394,18,PPA,er,24,0.5031329262059597
7395,18,PPA,er,25,0.5087076108911001
7396,18,PPA,er,26,0.5118699558810409
7397,18,PPA,er,27,0.5170360424046637
7398,18,PPA,er,28,0.5217759644408188
7399,18,PPA,er,29,0.5254431583344238
7400,18,PPA,er,30,0.530634865189382
7401,18,PPA,er,31,0.5340053030212079
7402,18,PPA,er,32,0.5380217228524043
7403,18,PPA,er,33,0.5416418396712694
7404,18,PPA,er,34,0.5447875823189178
7405,18,PPA,er,35,0.548266048648653
7406,18,PPA,er,36,0.5512169677059015
7407,18,PPA,er,37,0.5543872499536987
7408,18,PPA,er,38,0.557255781601875
7409,18,PPA,er,39,0.5604992368241132
7410,18,EBA,er,1,0.2968130170164733
7411,18,EBA,er,2,0.328921364624643
7412,18,EBA,er,3,0.3627026498340968
7413,18,EBA,er,4,0.37758017043122694
7414,18,EBA,er,5,0.3921687866727151
7415,18,EBA,er,6,0.4063744882506433
7416,18,EBA,er,7,0.41837074645679895
7417,18,EBA,er,8,0.4260450070176165
7418,18,EBA,er,9,0.43255489649902845
7419,18,EBA,er,10,0.4402369732199333
7420,18,EBA,er,11,0.4462599652106258
7421,18,EBA,er,12,0.4524281179355237
7422,18,EBA,er,13,0.45746306232636186
7423,18,EBA,er,14,0.46251688934680324
7424,18,EBA,er,15,0.4675901983578778
7425,18,EBA,er,16,0.47110757825296457
7426,18,EBA,er,17,0.4752511959994912
7427,18,EBA,er,18,0.47881967211207455
7428,18,EBA,er,19,0.4821667743912125
7429,18,EBA,er,20,0.48794266596857616
7430,18,EBA,er,21,0.49172978313569216
7431,18,EBA,er,22,0.49424018529067815
7432,18,EBA,er,23,0.49718510125687115
7433,18,EBA,er,24,0.500203783045062
7434,18,EBA,er,25,0.5025441944198611
7435,18,EBA,er,26,0.5053399580764179
7436,18,EBA,er,27,0.5083927673563622
7437,18,EBA,er,28,0.5109870525236316
7438,18,EBA,er,29,0.5131787558033417
7439,18,EBA,er,30,0.5153287839840625
7440,18,EBA,er,31,0.5174743752215142
7441,18,EBA,er,32,0.5191811349477794
7442,18,EBA,er,33,0.5208478716692249
7443,18,EBA,er,34,0.5228075905115999
7444,18,EBA,er,35,0.5244488577224432
7445,18,EBA,er,36,0.5266106291169385
7446,18,EBA,er,37,0.5287061434923302
7447,18,EBA,er,38,0.5300146728050931
7448,18,EBA,er,39,0.5317724416592243
7449,18,EVC,er,1,0.4444043221162189
7450,18,EVC,er,2,0.4661654512376428
7451,18,EVC,er,3,0.4769608723047411
7452,18,EVC,er,4,0.4863377042932672
7453,18,EVC,er,5,0.4965078313438169
7454,18,EVC,er,6,0.5101271146176319
7455,18,EVC,er,7,0.5211055625024904
7456,18,EVC,er,8,0.5284388192783281
7457,18,EVC,er,9,0.5350995255013206
7458,18,EVC,er,10,0.5425934562156961
7459,18,EVC,er,11,0.5512608069434174
7460,18,EVC,er,12,0.5568009301819826
7461,18,EVC,er,13,0.5625126532900699
7462,18,EVC,er,14,0.5689013585720536
7463,18,EVC,er,15,0.5733031618130686
7464,18,EVC,er,16,0.577002855339941
7465,18,EVC,er,17,0.5793124524573766
7466,18,EVC,er,18,0.5812202647968115
7467,18,EVC,er,19,0.5835641678948084
7468,18,EVC,er,20,0.5868728480934853
7469,18,EVC,er,21,0.5902155673776329
7470,18,EVC,er,22,0.5925475661215579
7471,18,EVC,er,23,0.5948256011142813
7472,18,EVC,er,24,0.5964874017445513
7473,18,EVC,er,25,0.5980899800344296
7474,18,EVC,er,26,0.5998194341594981
7475,18,EVC,er,27,0.6016528100974692
7476,18,EVC,er,28,0.6031762388814308
7477,18,EVC,er,29,0.6051326271172036
7478,18,EVC,er,30,0.6067045964916535
7479,18,EVC,er,31,0.6080156386897744
7480,18,EVC,er,32,0.6090996897952604
7481,18,EVC,er,33,0.6102455276560966
7482,18,EVC,er,34,0.6116189165769412
7483,18,EVC,er,35,0.6124793026088614
7484,18,EVC,er,36,0.6139407097493643
7485,18,EVC,er,37,0.6151306470377556
7486,18,EVC,er,38,0.616393688582027
7487,18,EVC,er,39,0.617683659264019
7488,19,FFA,sus,1,0.38240619760639055
7489,19,FFA,sus,2,0.4808000396134539
7490,19,FFA,sus,3,0.5518341906142216
7491,19,FFA,sus,4,0.565017618016008
7492,19,FFA,sus,5,0.5823656109130978
7493,19,FFA,sus,6,0.599999886638982
7494,19,FFA,sus,7,0.6117067922989815
7495,19,FFA,sus,8,0.6221821473613619
7496,19,FFA,sus,9,0.6309603041194715
7497,19,FFA,sus,10,0.6398476911038579
7498,19,FFA,sus,11,0.6455973011699309
7499,19,FFA,sus,12,0.6512478295176062
7500,19,FFA,sus,13,0.6606746900898125
7501,19,FFA,sus,14,0.6690544708267573
7502,19,FFA,sus,15,0.6748821347631798
7503,19,FFA,sus,16,0.6808656870900625
7504,19,FFA,sus,17,0.6847656031023721
7505,19,FFA,sus,18,0.6895321555015356
7506,19,FFA,sus,19,0.6933848030462123
7507,19,FFA,sus,20,0.6980564381852338
7508,19,FFA,sus,21,0.7009091042574468
7509,19,FFA,sus,22,0.7036130049788042
7510,19,FFA,sus,23,0.7063046821857238
7511,19,FFA,sus,24,0.7089666128803342
7512,19,FFA,sus,25,0.7122687140121169
7513,19,FFA,sus,26,0.7149128517448737
7514,19,FFA,sus,27,0.7181437121970231
7515,19,FFA,sus,28,0.7198792880700237
7516,19,FFA,sus,29,0.7223493783863884
7517,19,FFA,sus,30,0.7240111686653385
7518,19,FFA,sus,31,0.7262046926843752
7519,19,FFA,sus,32,0.7284702292791251
7520,19,FFA,sus,33,0.7306101732313758
7521,19,FFA,sus,34,0.7326347556065311
7522,19,FFA,sus,35,0.7337942218111264
7523,19,FFA,sus,36,0.7351011927893937
7524,19,FFA,sus,37,0.7368355762857058
7525,19,FFA,sus,38,0.7380290914548485
7526,19,FFA,sus,39,0.7396863653474584
7527,19,PPA,sus,1,0.5603683917445614
7528,19,PPA,sus,2,0.604422225181228
7529,19,PPA,sus,3,0.6203452429550951
7530,19,PPA,sus,4,0.6346631326437736
7531,19,PPA,sus,5,0.6418406281160055
7532,19,PPA,sus,6,0.6510937070341655
7533,19,PPA,sus,7,0.6592672019659853
7534,19,PPA,sus,8,0.6656367064247264
7535,19,PPA,sus,9,0.673241385569165
7536,19,PPA,sus,10,0.6789884746189445
7537,19,PPA,sus,11,0.6829115399684711
7538,19,PPA,sus,12,0.6879138279378725
7539,19,PPA,sus,13,0.692314358192012
7540,19,PPA,sus,14,0.6956420620538316
7541,19,PPA,sus,15,0.6994182992917516
7542,19,PPA,sus,16,0.7028360158637827
7543,19,PPA,sus,17,0.7063476530009559
7544,19,PPA,sus,18,0.7093277215195094
7545,19,PPA,sus,19,0.7124065366474287
7546,19,PPA,sus,20,0.7152186443416509
7547,19,PPA,sus,21,0.7179822861503055
7548,19,PPA,sus,22,0.7205092941023601
7549,19,PPA,sus,23,0.7224998990696966
7550,19,PPA,sus,24,0.724047533224932
7551,19,PPA,sus,25,0.7257880386621692
7552,19,PPA,sus,26,0.7280907748568483
7553,19,PPA,sus,27,0.7305296721619464
7554,19,PPA,sus,28,0.7320885994129506
7555,19,PPA,sus,29,0.7337339568448745
7556,19,PPA,sus,30,0.7356937206545622
7557,19,PPA,sus,31,0.7370954977072329
7558,19,PPA,sus,32,0.7384494121735908
7559,19,PPA,sus,33,0.7400189281258139
7560,19,PPA,sus,34,0.7410982362706817
7561,19,PPA,sus,35,0.74249204363948
7562,19,PPA,sus,36,0.7438893036615895
7563,19,PPA,sus,37,0.7449703590429134
7564,19,PPA,sus,38,0.7464267166949027
7565,19,PPA,sus,39,0.7471390377335346
7566,19,EBA,sus,1,0.22965291675722885
7567,19,EBA,sus,2,0.3036287797052885
7568,19,EBA,sus,3,0.33676649661617303
7569,19,EBA,sus,4,0.3608790771190484
7570,19,EBA,sus,5,0.38094373717871816
7571,19,EBA,sus,6,0.4018370789529402
7572,19,EBA,sus,7,0.4225883314104319
7573,19,EBA,sus,8,0.4399701094227688
7574,19,EBA,sus,9,0.4503109764693229
7575,19,EBA,sus,10,0.46424788986263926
7576,19,EBA,sus,11,0.47156362304138
7577,19,EBA,sus,12,0.47844738610996346
7578,19,EBA,sus,13,0.4858585772504072
7579,19,EBA,sus,14,0.4940929293376614
7580,19,EBA,sus,15,0.5001078512432918
7581,19,EBA,sus,16,0.5073692105709645
7582,19,EBA,sus,17,0.5141741546139215
7583,19,EBA,sus,18,0.5168623336573428
7584,19,EBA,sus,19,0.5232764961189517
7585,19,EBA,sus,20,0.5261701900349905
7586,19,EBA,sus,21,0.5301948611800347
7587,19,EBA,sus,22,0.5341704612611599
7588,19,EBA,sus,23,0.5371878632956028
7589,19,EBA,sus,24,0.5416331367102102
7590,19,EBA,sus,25,0.5447711019154177
7591,19,EBA,sus,26,0.5471920133301842
7592,19,EBA,sus,27,0.5495618892548638
7593,19,EBA,sus,28,0.5525067236732707
7594,19,EBA,sus,29,0.5543594764512284
7595,19,EBA,sus,30,0.5569319444111022
7596,19,EBA,sus,31,0.5588004182621614
7597,19,EBA,sus,32,0.5608577475836
7598,19,EBA,sus,33,0.5626477755393476
7599,19,EBA,sus,34,0.5653721720613828
7600,19,EBA,sus,35,0.5671665747813955
7601,19,EBA,sus,36,0.5691722339169513
7602,19,EBA,sus,37,0.5710060011388611
7603,19,EBA,sus,38,0.5724315168013755
7604,19,EBA,sus,39,0.5740866627505108
7605,19,EVC,sus,1,0.5410452240646072
7606,19,EVC,sus,2,0.6077955647190182
7607,19,EVC,sus,3,0.6359693715948064
7608,19,EVC,sus,4,0.6580591047180177
7609,19,EVC,sus,5,0.6746310615127662
7610,19,EVC,sus,6,0.6864717944171188
7611,19,EVC,sus,7,0.6990211660625141
7612,19,EVC,sus,8,0.7066523502933418
7613,19,EVC,sus,9,0.7101460506520972
7614,19,EVC,sus,10,0.7156745154919119
7615,19,EVC,sus,11,0.7195505577623971
7616,19,EVC,sus,12,0.7227676829101192
7617,19,EVC,sus,13,0.7297888264936327
7618,19,EVC,sus,14,0.7331559885523545
7619,19,EVC,sus,15,0.7368235813999012
7620,19,EVC,sus,16,0.7411018786317148
7621,19,EVC,sus,17,0.7435980425141816
7622,19,EVC,sus,18,0.7461592721109093
7623,19,EVC,sus,19,0.7478351936760049
7624,19,EVC,sus,20,0.7498734670115145
7625,19,EVC,sus,21,0.7513885270350893
7626,19,EVC,sus,22,0.7528157171934069
7627,19,EVC,sus,23,0.7548615342626025
7628,19,EVC,sus,24,0.7566683779107138
7629,19,EVC,sus,25,0.7582839125169566
7630,19,EVC,sus,26,0.759495470816668
7631,19,EVC,sus,27,0.7607716084481381
7632,19,EVC,sus,28,0.7619946686776785
7633,19,EVC,sus,29,0.7631278381569766
7634,19,EVC,sus,30,0.764191159629787
7635,19,EVC,sus,31,0.7653030067040438
7636,19,EVC,sus,32,0.7662384740676905
7637,19,EVC,sus,33,0.76731388105389
7638,19,EVC,sus,34,0.7683127120713138
7639,19,EVC,sus,35,0.7693392860788842
7640,19,EVC,sus,36,0.7701518770720807
7641,19,EVC,sus,37,0.7708718311742352
7642,19,EVC,sus,38,0.7716765129021016
7643,19,EVC,sus,39,0.7725992373957805
7644,19,FFA,miniblock,1,0.6182853817612017
7645,19,FFA,miniblock,2,0.6920183192862329
7646,19,FFA,miniblock,3,0.7108952945740182
7647,19,FFA,miniblock,4,0.7284795496827742
7648,19,FFA,miniblock,5,0.73561906335294
7649,19,FFA,miniblock,6,0.7415698434494272
7650,19,FFA,miniblock,7,0.7521618452302059
7651,19,FFA,miniblock,8,0.7619526899501032
7652,19,FFA,miniblock,9,0.7657533477837886
7653,19,FFA,miniblock,10,0.7701604595571331
7654,19,FFA,miniblock,11,0.7745360993079707
7655,19,FFA,miniblock,12,0.7790125974289145
7656,19,FFA,miniblock,13,0.7821238863349954
7657,19,FFA,miniblock,14,0.7855819477251581
7658,19,FFA,miniblock,15,0.7887073270819531
7659,19,FFA,miniblock,16,0.7912337058531004
7660,19,FFA,miniblock,17,0.7947575238859604
7661,19,FFA,miniblock,18,0.7973891355896328
7662,19,FFA,miniblock,19,0.8001604632393362
7663,19,FFA,miniblock,20,0.8025512797278255
7664,19,FFA,miniblock,21,0.8052676386031133
7665,19,FFA,miniblock,22,0.8071478298366767
7666,19,FFA,miniblock,23,0.8087920990028419
7667,19,FFA,miniblock,24,0.8105246313966363
7668,19,FFA,miniblock,25,0.8124296730045032
7669,19,FFA,miniblock,26,0.8148056503904314
7670,19,FFA,miniblock,27,0.8162501147966165
7671,19,FFA,miniblock,28,0.8175876507102696
7672,19,FFA,miniblock,29,0.8187627962482962
7673,19,FFA,miniblock,30,0.8196967566797003
7674,19,FFA,miniblock,31,0.8209682302604016
7675,19,FFA,miniblock,32,0.8222056610092555
7676,19,FFA,miniblock,33,0.8231795046439258
7677,19,FFA,miniblock,34,0.8244806329959857
7678,19,FFA,miniblock,35,0.8256429284392807
7679,19,FFA,miniblock,36,0.826535268369135
7680,19,FFA,miniblock,37,0.8273943943048185
7681,19,FFA,miniblock,38,0.8283850017824266
7682,19,FFA,miniblock,39,0.8296527078777381
7683,19,PPA,miniblock,1,0.6208964384631839
7684,19,PPA,miniblock,2,0.6511086258447887
7685,19,PPA,miniblock,3,0.6704491733146941
7686,19,PPA,miniblock,4,0.6794257197103191
7687,19,PPA,miniblock,5,0.7013701678692769
7688,19,PPA,miniblock,6,0.7079099966914889
7689,19,PPA,miniblock,7,0.7178551204803837
7690,19,PPA,miniblock,8,0.7221361656330781
7691,19,PPA,miniblock,9,0.7274746424315129
7692,19,PPA,miniblock,10,0.7322717392633901
7693,19,PPA,miniblock,11,0.7369118564105008
7694,19,PPA,miniblock,12,0.7412836788701483
7695,19,PPA,miniblock,13,0.744713341750383
7696,19,PPA,miniblock,14,0.7475358047164695
7697,19,PPA,miniblock,15,0.7494867673427327
7698,19,PPA,miniblock,16,0.7519185683456033
7699,19,PPA,miniblock,17,0.7550620019623066
7700,19,PPA,miniblock,18,0.7571186951852148
7701,19,PPA,miniblock,19,0.7597852142660203
7702,19,PPA,miniblock,20,0.7614578313261336
7703,19,PPA,miniblock,21,0.7642254256288622
7704,19,PPA,miniblock,22,0.7657449775987971
7705,19,PPA,miniblock,23,0.76731891321678
7706,19,PPA,miniblock,24,0.7689447448309282
7707,19,PPA,miniblock,25,0.770618931657301
7708,19,PPA,miniblock,26,0.7719914269918385
7709,19,PPA,miniblock,27,0.7735039582814177
7710,19,PPA,miniblock,28,0.7752835459921102
7711,19,PPA,miniblock,29,0.7762903424079353
7712,19,PPA,miniblock,30,0.7775324774002539
7713,19,PPA,miniblock,31,0.7787707731609306
7714,19,PPA,miniblock,32,0.780010020880669
7715,19,PPA,miniblock,33,0.7815462353692549
7716,19,PPA,miniblock,34,0.7827374693599612
7717,19,PPA,miniblock,35,0.7836358389792387
7718,19,PPA,miniblock,36,0.7845787066561322
7719,19,PPA,miniblock,37,0.7854646850388637
7720,19,PPA,miniblock,38,0.786198810359734
7721,19,PPA,miniblock,39,0.7869712628731503
7722,19,EBA,miniblock,1,0.40876439332726494
7723,19,EBA,miniblock,2,0.4397706833488781
7724,19,EBA,miniblock,3,0.4787684605012825
7725,19,EBA,miniblock,4,0.49701521309445046
7726,19,EBA,miniblock,5,0.5182893404430112
7727,19,EBA,miniblock,6,0.5275938545857554
7728,19,EBA,miniblock,7,0.5412073267593347
7729,19,EBA,miniblock,8,0.5572764071051476
7730,19,EBA,miniblock,9,0.5633978474023795
7731,19,EBA,miniblock,10,0.5720367061544546
7732,19,EBA,miniblock,11,0.5795299813085532
7733,19,EBA,miniblock,12,0.5853376896914951
7734,19,EBA,miniblock,13,0.5899357925222196
7735,19,EBA,miniblock,14,0.5951788889311224
7736,19,EBA,miniblock,15,0.6030372449104199
7737,19,EBA,miniblock,16,0.6085492095753656
7738,19,EBA,miniblock,17,0.6122238775078584
7739,19,EBA,miniblock,18,0.6161090242599365
7740,19,EBA,miniblock,19,0.6178128294178483
7741,19,EBA,miniblock,20,0.6209658697487273
7742,19,EBA,miniblock,21,0.6234601851320952
7743,19,EBA,miniblock,22,0.6272443075082738
7744,19,EBA,miniblock,23,0.6290597476999226
7745,19,EBA,miniblock,24,0.630822510081386
7746,19,EBA,miniblock,25,0.6328884205445197
7747,19,EBA,miniblock,26,0.6346318212500656
7748,19,EBA,miniblock,27,0.6369973203687315
7749,19,EBA,miniblock,28,0.6383744094700551
7750,19,EBA,miniblock,29,0.6400930907004164
7751,19,EBA,miniblock,30,0.6423828965438684
7752,19,EBA,miniblock,31,0.6443221137152705
7753,19,EBA,miniblock,32,0.6454267161185766
7754,19,EBA,miniblock,33,0.6470421852671522
7755,19,EBA,miniblock,34,0.6486066412789785
7756,19,EBA,miniblock,35,0.6495880739751617
7757,19,EBA,miniblock,36,0.6508161680012456
7758,19,EBA,miniblock,37,0.6524824250028024
7759,19,EBA,miniblock,38,0.6536959381843304
7760,19,EBA,miniblock,39,0.655351647916352
7761,19,EVC,miniblock,1,0.5831699917598702
7762,19,EVC,miniblock,2,0.6608475247861096
7763,19,EVC,miniblock,3,0.6807568910907879
7764,19,EVC,miniblock,4,0.6916383220862254
7765,19,EVC,miniblock,5,0.6991005099912302
7766,19,EVC,miniblock,6,0.7056361309205289
7767,19,EVC,miniblock,7,0.7099109598463745
7768,19,EVC,miniblock,8,0.7159895268909375
7769,19,EVC,miniblock,9,0.7203679001848552
7770,19,EVC,miniblock,10,0.7249416178374158
7771,19,EVC,miniblock,11,0.7285189192414278
7772,19,EVC,miniblock,12,0.7330996076049346
7773,19,EVC,miniblock,13,0.7368141808948728
7774,19,EVC,miniblock,14,0.7406314292894366
7775,19,EVC,miniblock,15,0.7450731336552537
7776,19,EVC,miniblock,16,0.7480151242479187
7777,19,EVC,miniblock,17,0.7496043231648463
7778,19,EVC,miniblock,18,0.7516599694640549
7779,19,EVC,miniblock,19,0.7536843179380401
7780,19,EVC,miniblock,20,0.7551712496550586
7781,19,EVC,miniblock,21,0.7566725198506958
7782,19,EVC,miniblock,22,0.7578856898400744
7783,19,EVC,miniblock,23,0.7590223541950413
7784,19,EVC,miniblock,24,0.7601501377972166
7785,19,EVC,miniblock,25,0.7612053084505258
7786,19,EVC,miniblock,26,0.762136135298105
7787,19,EVC,miniblock,27,0.7633999877947902
7788,19,EVC,miniblock,28,0.7644974267429306
7789,19,EVC,miniblock,29,0.7654565514296489
7790,19,EVC,miniblock,30,0.7661791211900777
7791,19,EVC,miniblock,31,0.7674268422658613
7792,19,EVC,miniblock,32,0.7682504099871329
7793,19,EVC,miniblock,33,0.7688657780551912
7794,19,EVC,miniblock,34,0.7698205658052223
7795,19,EVC,miniblock,35,0.7704815495600784
7796,19,EVC,miniblock,36,0.7711186504025583
7797,19,EVC,miniblock,37,0.7717178161237578
7798,19,EVC,miniblock,38,0.7721822841424858
7799,19,EVC,miniblock,39,0.7727468472180995
7800,19,FFA,er,1,0.3034536451873441
7801,19,FFA,er,2,0.3473183897653705
7802,19,FFA,er,3,0.40307236172384603
7803,19,FFA,er,4,0.44456460974033396
7804,19,FFA,er,5,0.4647519740543342
7805,19,FFA,er,6,0.4796276900137822
7806,19,FFA,er,7,0.49514030131595943
7807,19,FFA,er,8,0.5131315472176945
7808,19,FFA,er,9,0.5312509864677301
7809,19,FFA,er,10,0.5446223331341701
7810,19,FFA,er,11,0.5570101160442587
7811,19,FFA,er,12,0.5682343859379702
7812,19,FFA,er,13,0.5841791988406195
7813,19,FFA,er,14,0.5943165378950613
7814,19,FFA,er,15,0.6020967430009964
7815,19,FFA,er,16,0.6117376266107862
7816,19,FFA,er,17,0.6201841291781801
7817,19,FFA,er,18,0.6255960743655057
7818,19,FFA,er,19,0.6347259456837044
7819,19,FFA,er,20,0.6388990463058378
7820,19,FFA,er,21,0.6430682235467832
7821,19,FFA,er,22,0.648779540965386
7822,19,FFA,er,23,0.654677113166107
7823,19,FFA,er,24,0.6576807380354862
7824,19,FFA,er,25,0.6626986371528961
7825,19,FFA,er,26,0.6684221556336793
7826,19,FFA,er,27,0.6721030517055757
7827,19,FFA,er,28,0.6754515312091597
7828,19,FFA,er,29,0.679071764824949
7829,19,FFA,er,30,0.6823771722259581
7830,19,FFA,er,31,0.6847244172753518
7831,19,FFA,er,32,0.6881382351380442
7832,19,FFA,er,33,0.6913215798850582
7833,19,FFA,er,34,0.6938004060528348
7834,19,FFA,er,35,0.6958482369889613
7835,19,FFA,er,36,0.6982209589304137
7836,19,FFA,er,37,0.7004401195153923
7837,19,FFA,er,38,0.7029296386328877
7838,19,FFA,er,39,0.7051788883422946
7839,19,PPA,er,1,0.3583088896869891
7840,19,PPA,er,2,0.39133743774443625
7841,19,PPA,er,3,0.4183239487230739
7842,19,PPA,er,4,0.43526438162527264
7843,19,PPA,er,5,0.4541457832995938
7844,19,PPA,er,6,0.46592015113768276
7845,19,PPA,er,7,0.4752317934342534
7846,19,PPA,er,8,0.48521988422389173
7847,19,PPA,er,9,0.494341998720266
7848,19,PPA,er,10,0.5020006532445267
7849,19,PPA,er,11,0.509026627228604
7850,19,PPA,er,12,0.5149900033349005
7851,19,PPA,er,13,0.5198694492114543
7852,19,PPA,er,14,0.524272935109107
7853,19,PPA,er,15,0.5309842876422768
7854,19,PPA,er,16,0.5348057818134974
7855,19,PPA,er,17,0.5386819775491193
7856,19,PPA,er,18,0.542008706162568
7857,19,PPA,er,19,0.5452155347802033
7858,19,PPA,er,20,0.5486370109443669
7859,19,PPA,er,21,0.5520254501162577
7860,19,PPA,er,22,0.5555146291852735
7861,19,PPA,er,23,0.5578566748332855
7862,19,PPA,er,24,0.5607691631653104
7863,19,PPA,er,25,0.5633210058238947
7864,19,PPA,er,26,0.5655338983660098
7865,19,PPA,er,27,0.567562315534194
7866,19,PPA,er,28,0.5699911536658454
7867,19,PPA,er,29,0.5718328717610682
7868,19,PPA,er,30,0.5744183331104779
7869,19,PPA,er,31,0.5764546795659501
7870,19,PPA,er,32,0.5791902907672247
7871,19,PPA,er,33,0.5808962265765718
7872,19,PPA,er,34,0.5831739288260299
7873,19,PPA,er,35,0.5851621759529901
7874,19,PPA,er,36,0.5868450645293591
7875,19,PPA,er,37,0.5882156434628407
7876,19,PPA,er,38,0.590038844437539
7877,19,PPA,er,39,0.5916304235467075
7878,19,EBA,er,1,0.1577674287318305
7879,19,EBA,er,2,0.22572700938304405
7880,19,EBA,er,3,0.2658365481172323
7881,19,EBA,er,4,0.29720081267603954
7882,19,EBA,er,5,0.3328648140936537
7883,19,EBA,er,6,0.36157819202085767
7884,19,EBA,er,7,0.38620197302566095
7885,19,EBA,er,8,0.40089701010952555
7886,19,EBA,er,9,0.41341291131959884
7887,19,EBA,er,10,0.42115690594519206
7888,19,EBA,er,11,0.4312076169154469
7889,19,EBA,er,12,0.4388935556491063
7890,19,EBA,er,13,0.44488972762427886
7891,19,EBA,er,14,0.45248240873254614
7892,19,EBA,er,15,0.45746406872882533
7893,19,EBA,er,16,0.46394783682210966
7894,19,EBA,er,17,0.46936097474566124
7895,19,EBA,er,18,0.47428198045249675
7896,19,EBA,er,19,0.47889800822023637
7897,19,EBA,er,20,0.4828203485742925
7898,19,EBA,er,21,0.48657497082345413
7899,19,EBA,er,22,0.49017717199354555
7900,19,EBA,er,23,0.4939292295293511
7901,19,EBA,er,24,0.4970947093891666
7902,19,EBA,er,25,0.49998407575510156
7903,19,EBA,er,26,0.5042491473346993
7904,19,EBA,er,27,0.5065099731012153
7905,19,EBA,er,28,0.5091564913192964
7906,19,EBA,er,29,0.5124722982035439
7907,19,EBA,er,30,0.5148290254015072
7908,19,EBA,er,31,0.5164343725564203
7909,19,EBA,er,32,0.5187507002250809
7910,19,EBA,er,33,0.5217858708323839
7911,19,EBA,er,34,0.5245733725914566
7912,19,EBA,er,35,0.5264644294243824
7913,19,EBA,er,36,0.5284860211200916
7914,19,EBA,er,37,0.5302333007013018
7915,19,EBA,er,38,0.5320292483481757
7916,19,EBA,er,39,0.5345333982011449
7917,19,EVC,er,1,0.3047873898985052
7918,19,EVC,er,2,0.4675763294939194
7919,19,EVC,er,3,0.4929118414239492
7920,19,EVC,er,4,0.5154821664839769
7921,19,EVC,er,5,0.5303393069795922
7922,19,EVC,er,6,0.5409154168245932
7923,19,EVC,er,7,0.5486188252560302
7924,19,EVC,er,8,0.5571362207506955
7925,19,EVC,er,9,0.5638081877320897
7926,19,EVC,er,10,0.5701737344048937
7927,19,EVC,er,11,0.5774645143060899
7928,19,EVC,er,12,0.5846299954810225
7929,19,EVC,er,13,0.5906735583218646
7930,19,EVC,er,14,0.5943753275300002
7931,19,EVC,er,15,0.5987243400268829
7932,19,EVC,er,16,0.6028199051260299
7933,19,EVC,er,17,0.6069661549705359
7934,19,EVC,er,18,0.6125176565142566
7935,19,EVC,er,19,0.6171271080011939
7936,19,EVC,er,20,0.6209184552543735
7937,19,EVC,er,21,0.6239005086990451
7938,19,EVC,er,22,0.6263126139636336
7939,19,EVC,er,23,0.6280314539650921
7940,19,EVC,er,24,0.630600106195379
7941,19,EVC,er,25,0.6329645398298972
7942,19,EVC,er,26,0.6348878271071695
7943,19,EVC,er,27,0.6368307187343865
7944,19,EVC,er,28,0.6391780140527553
7945,19,EVC,er,29,0.6410265982034097
7946,19,EVC,er,30,0.6424468297225273
7947,19,EVC,er,31,0.6446280426856391
7948,19,EVC,er,32,0.6467391185085197
7949,19,EVC,er,33,0.6479358926826072
7950,19,EVC,er,34,0.6496806527604855
7951,19,EVC,er,35,0.6509111747412719
7952,19,EVC,er,36,0.6522075587722289
7953,19,EVC,er,37,0.6531043383265313
7954,19,EVC,er,38,0.6541551970655138
7955,19,EVC,er,39,0.6550488184378406
7956,20,FFA,sus,1,0.47257418401294277
7957,20,FFA,sus,2,0.5330978491265216
7958,20,FFA,sus,3,0.5805533005885003
7959,20,FFA,sus,4,0.6023096931429656
7960,20,FFA,sus,5,0.6172336906601291
7961,20,FFA,sus,6,0.6304743604750728
7962,20,FFA,sus,7,0.6441091259546984
7963,20,FFA,sus,8,0.6553293270833906
7964,20,FFA,sus,9,0.6704632327476249
7965,20,FFA,sus,10,0.6780892706564533
7966,20,FFA,sus,11,0.6828325322639343
7967,20,FFA,sus,12,0.6897533548680531
7968,20,FFA,sus,13,0.6953389990752509
7969,20,FFA,sus,14,0.7017796191792343
7970,20,FFA,sus,15,0.7066227534953643
7971,20,FFA,sus,16,0.7126375724169126
7972,20,FFA,sus,17,0.7178049549540416
7973,20,FFA,sus,18,0.7243987067139956
7974,20,FFA,sus,19,0.7296988716906214
7975,20,FFA,sus,20,0.7345721272270672
7976,20,FFA,sus,21,0.738559259974534
7977,20,FFA,sus,22,0.7413582219118288
7978,20,FFA,sus,23,0.745354503254655
